page,eng,twi
261,Apesemaka as an Asafo,"Apesemaka, Asafo"
262,thanks-money in marriage,Aseda
262,Palanquin Bearer,Asoamfo
262,adultery,Ayefare
263,"Bagua (arbitrators), functions and rights",Bagua
263,"Banmu, the, Festival",Banmu
263,"Benkumhene, the office and functions of the",Benkumhene
263,"Beretu, the Clan",Beretu
263,Bomata (double drums),Bomata
263,"Bosom-muru, the Ntoro",Bosom-muru
263,Bosompra festival,Bosompra
263,Bosomtwe festival,Bosomtwe
263,"Bredwane, the funeral dance of",Bredwane
263,Brepo oath,Brepo
263,"Bretu, the Clan",Bretu
263,"Bunso, the Ohum ceremony at",Bunso
264,Captain of Asafo Company,Asafo
264,Captain-on-Stool,Asafo
264,Chieftaincy,
264,Chiefs,
264,Asafo company,Asafo
264,Akan customs,Akan
264,Akan social life,Akan
264,Akan people,Akan
264,Fanti company system,Fante
264,Akim Abuakwa Constitution,
264,Paramount Stools,Ohenewa
264,Court Crier,
264,Council of Three Counties,
264,Asafoatse,Asafoatse
265,"Dabehene, the office and functions of the",Dabehene
265,"Dance, adowa",adowa
265,"Dance, ahima",ahima
265,"Dance, ankedam",ankedam
265,"Dance, asiko",asiko
265,"Dance, densem",densem
265,"Dance, fernapo (Fernandopo)",fernapo
265,"Dance, siti",siti
265,"Damran, King Akim Abuakwa",Damran
265,"Danquah, A. E. B., enstoolment of, as Omanhene",Omanhene
265,"Dapaa, the celebration of, day",Dapaa
265,Denkera,Denkera
265,Densu river,Densu
265,"Descent, Akan, how traced",Akan
265,"Destooled Chief, final position of a",
265,Destoolment and Enstoolment,
265,"Divorce, fetish oath in",
265,"Divorce, wiakyere (mentioning name of adulterer)",wiakyere
265,"Djamera, Odikro Kofi, destoolment of",Odikro
266,"Documents, stool",akonnwa
266,Domafa (pay to witness),domafa
266,"Drumming, formula of Adae",adae
266,"Drums, the fontomfrom",fontomfrom
266,Duabo (see also Fetish Oath),duabo
266,Dwemtade (hearing fee),dwemtade
266,Egua (Stool),egua
266,Ekar (the cutting of),ekar
266,Ekyere (gold breast plate),ekyere
266,Ayefare custom,ayefare
266,Esen (see also Court Crier),esen
267,Fanteakwahene of Begoro,Fanteakwahene
267,Fanti-Akan Customs in Ayefare,Ayefare
267,Fenasoafo,Fenasoafo
267,Fetish oath,
267,Omanhene,Omanhene
267,Fofie,Fofie
267,Fontomfrom drums,Fontomfrom
267,Franapo,Franapo
267,Fufu,Fufuo
267,Ga-Adangwe,
268,"Harem, the women of the",Maam
268,"Head Chief, office and functions of a",Ohene
268,"Head Chief, office and functions of a",Mpakanfo
268,Head of family,Obusuapanin
268,Herald,Court Crier
268,Hireguo (Divorce),Hireguo
269,"Jesters, the king's",Amemafo
269,Ju-jitsu,ayensin
269,"Kahire, the cutting of",ekal
269,"Kibbi, the Odikro of",Odikro
270,Widow's weeds,Kunadosa
270,The Abusua,Kuruwa
270,Linguist,Kyiami
270,Harem,Maam'
271,Mbra,Mmara
271,Memafo,Memafo
271,Mfuwa (farmstead),Mfuwa
271,Mpakanfo,Mpakanfo
271,Mpintinkafo,Mpintinkafo
271,Mpintinkafohene,Mpintinkafohene
271,Nhenkwa,Nhenkwa
271,Nhyira,Nhyira
271,Nifahene,Nifahene
271,Nkonnuasoafo (Stool Carriers),Nkonnuasoafo
271,Nkrafo (Akrafo),Nkrafo
271,Nkrobo,Nkrobo
271,"Nkronso, Odikro of","Nkronso, Odikro"
271,Nnokofo (slaves),Nnokofo
271,Nsaman-pour,Nsaman-pɔ
271,Nsenefo,Nsenefo
271,Nsewabode,Nsewabode
271,Ntamkaguso,Ntamkaguso
272,"Oath, as a tribunal process",Ntam
272,Oath of allegiance,Ntam
272,"Oath of office, the Omanhene's",Ntam
272,Obusuapanin (Head of family) as a tribunal,Obusuapanin
272,Blood Royal,Odehyeɛ
272,Stool heir,Odehyeɛ
272,"Odikro, appellation of",Odikro
272,Odwira festival,Odwira
272,Queen mother,Ohemaa
272,Ohumkan festival,Ohumkan
272,Ohumkyirie festival,Ohumkyirie
272,Linguist,Okyeame
273,Okyeman State Council,Okyeman
273,Okyenhene ntam (national oath),Okyenhene ntam
273,Okyeretwie Atoapoma,Okyeretwie Atoapoma
273,Oman,Oman
273,Omanhene,Omanhene
273,Ayefare fee,Ayefare
273,Omansin,Omansin
273,"Onanyo, the clan",Onanyo
273,Onyango,Onyango
273,Opakani,Opakani
273,Osaman (spirit),Osaman
273,"Osei Tutu, king of Ashanti",Osei Tutu
273,"Osekan, knife of life and death",Osekan
273,"Osenase, Odauhene of",Osenase
273,"Osiem, Odikro of",Osiem
273,"Osino, Odikro of",Osino
273,Osomanyawa and destoolment,Osomanyawa
273,Amankrado,Amankrado
273,"Owusu Akem, king of Akim Abuakwa",Owusu Akem
273,"Oyoko, the clan",Oyoko
273,Pano,Pano
274,Poakwa,Ntoro
274,Personal oath,Brepo
274,"Prampran, Asafo",
274,"Pone, the clan",
274,"Pobi Asomanin, king of Akim Abuakwa",
274,"Poetry, examples of Akan",Akan
274,Omanhene to chiefs,Omanhene
275,Queen-mother,Ohemmaa
275,Akan marriage,Awareɛ
275,Stool-house,Akonnwa fie
275,Akan people,Akanfoɔ
275,Sacred offices,Ahenfie adwuma
275,Sacrifices on festival days,Afahyɛ afɔrebɔ
275,Sagua or drink durbar,Sagua
275,Santification ceremony and festival,Afahyɛ
275,Sanahene in Odwira celebration,Sanahene
275,Satisfaction money for adultery,Ayefare
276,"Seduction, three rules of",
276,"wife, position of, in",
276,Separation (suspensive divorce),
276,Sexual intercourse with a prohibited wife,
276,morality,
276,Shakespeare,
276,"Sheep, use in sacrifices",
276,in Amanenya case and other oath cases,
276,"Skulls, use of human",
276,"Slave, as property",
276,as a successor to master,
276,emancipation of a,
276,private property of a,
276,relinquishment of property,
276,wives,
276,"Smith, mentioned",
276,"Soadru, Akim",Akyem
276,Social Institutions,
276,"Society, in Akan tribal states",Akan
276,"Somme, use in sanctification",
276,"Soul, the worship of",
276,"Spirits, communion with ancestral",
276,Sponsors,
276,"Squatter, private property of",
276,"property of, how inherited",
276,Stammering of chiefs,
276,State Council,
276,"tribunal, jurisdiction of",
276,"Stocks, use of",
276,"Stool, adverse claim by a",Adom
276,alienation land by,Adom
276,as symbol of authority,Adom
276,"candidate, qualification of",Adom
276,"carriers chief of the, as historian",Adom
276,"consecration of, in festival",Adom
276,"difference between town, tribal, and family",Adom
276,documents,Adom
276,family and destoolment,Adom
276,golden,Adom
276,guard,Adom
276,"heir (blood), Royal office and function of",Adom
276,holders (see also captain on Stool),Adom
276,"house, observances in",Adom
276,how acquired,Adom
276,"land, how judged",Adom
276,"title to, how obtained",Adom
276,"owner, entitled to share of treasure-trove",Adom
276,ownership of,Adom
276,property,Adom
276,long undisturbed possession of,Adom
276,the Akim Royal,Akyem
276,the Ashanti Golden,Asante
276,the black sacred,Adom
276,the Paramount supremacy of a,Adom
276,the sacred worship of a,Adom
277,"Stool, trusteeship",Akonnwa
277,"Stool, worship, ceremonies of",Akonnwa
277,"Stoolocracy, implication and meaning of",Akonnwa
277,"Succession, theory of Akan",Akan
277,"Succession, to Stool, how determined",Akonnwa
277,"Tafo, ohene of",Ohene
277,Thanks money (thank offering),Aseda
277,Tirisika (Head-money),Tirisika
277,"Treasurer, the state",Sanna
277,"Tribunal, committee with Omanhene",Omanhene
277,"Tribunal, Ohene and Odikro's",Ohene
277,"Tribunal, Ohene and Odikro's",Odikro
277,"Tribunal, Omanhene's",Omanhene
277,"Trustee, the Stool as",Akonnwa
277,Tumpan and its drummer,Atumpan
277,"Tumtofo, office and functions of",Tumtofo
277,"Tutu, king of Ashanti",Asante
278,"Twum Ampofo, king of Akim Abuakwa",Okasu
278,Ayefare,Ayefare
282,Akan customary laws,Akan amammara
282,Akan people,Akanfoɔ
282,Akan states,Akan man
283,Paramount Chief or King,Omanhene
283,Queen-Mother,Ohenma
283,Head Chief or Chief,Ohene
283,Head Chief or Chief,Opakani
283,Sub-Chief,Odikro
283,Chief of the Body Guard,Ankobeahene
283,Chief of the Personal Guard,Jasehene
283,Chief of the Rear Guard,Kyidomhene
283,Chief Councillor,Osomanyawa
283,Chief Councillor,Omankrado
283,Stool-Holders,
283,Stool Heir,Odehye
283,Linguist or Spokesman,Okyeame
283,Stool Carrier,Akonnuasoafo
283,State Treasurers,Sanna
283,State Treasurers,Fotosanfo
283,Gold Breast Plate Bearers,Nkrafo
283,Gold Breast Plate Bearers,Awoso
283,Gold Breast Plate Bearers,Nkrafohene
283,Ordinary Offices,Ahɔde Kurafo
283,Court Criers or Heralds,Nsenefo
283,Palanquin Bearers,Asoamfo
283,State Insignia Bearers,Tumtufo
283,State Insignia Bearers,Mmenatofo
283,State Insignia Bearers,Mmfenasoafo
283,State Insignia Bearers,Bankyiniyetufo
283,Drummers and Horners,Asokwafo
283,Drummers and Horners,Akyeremadefo
283,Drummers and Horners,Mpintinkafo
283,Executioners,Abrafo
283,Minstrel Poets,Memafo
283,Steward of the Chamber,Dabehene
283,Councillors,Atrafo Mpanyinfo
284,The Legislature,Okyeman Mpanyin Nhyiam
284,Fetish Oath,
284,A Chief's Personal Oath,Brɛpɔ or Nhyira
284,The National Oath,Okyenhene Ntam
284,Swearing oath with someone,Ntam Keka
284,Swearing oath upon someone,Ntam Kãguso
284,Violating oath,Ntamto
284,Procedure by Summons,Frɛ obi wɔ mpanyin anim
284,Criminal Case,Amanenya
284,On hearing a case,Di Asɛm
284,Judgment,Atɛmmu
285,First Ohum,Ohum-Kan
285,Second or Last Ohum,Ohum-Kyire
285,Purification Festival,Odwira
285,Grand Odwira,Odwira-Tuo
285,Celebration in the Mausoleum,Banmukoro
285,Wednesday Celebration,Wuku-Dae
285,Sunday Celebration,Kwasidae
285,Infant Betrothal,Asiwa
285,Ceremony of Divorce,Hireguo
285,Satisfaction for Adultery,Ayefare
285,Confession of Adultery,Wiakyere
285,Seduction,Asɔmmɔ
285,Table of Ayefare Fees,Ayefare Boɔ
285,Family Tie,Kahire or Ekal
286,Stool Property,Ahennwa
286,Akan Belief in a Hereafter,Asamando
286,Akim Abuakwa Councils,Akyem Abuakwa Mpaninfoɔ
286,The Okyeman (State) Council,Okyeman
286,The Amantoo-mmiensa Council,Amantuo Mmiensa
286,Akan Order of Precedence,Akan Dibebea
286,Guardian Spirits and Genii,Kra
286,Kings of Akim Abuakwa (Asona Clan),Asona Abusuapanin
286,A Phylogeny of the Akan Clans,Akan Abusuakuo
286,Gold Weights used by the Akans,Mrammou
286,Akan Names of the Months,Akan Abosome
286,Selections from the Songs of the Minstrels,Kete
287,Minstrels,Amemafo
287,Executioners,Abrafo
287,Creator,Odomankama
287,Esen,Esen
287,Drummer,Okyerɛma
287,Executioner,Kwawu Kwabrafo
288,Akan tribes,Akan-fo
289,Akan,
289,Fanti,Fante
289,Twi,Twi
289,Tshi,Twi
289,Ashanti,Asante
289,Akyems,Akyem
289,Akims,Akyem
290,The King of Ashanti,Osantehene
290,The King of Akim,Okyenhene
290,The King of Ashanti treats with none but the King of Akim on familiar and equal footing,Okyenhene nkɔ ara na Osantehene ne no di nsawoso
290,The most binding and dreadful of Ashanti oaths,Koromante
291,Akan,Akan
291,Omanhene,Ɔmanhene
291,Akim Abuakwa,Akyem Abuakwa
291,Akim,Akyem
291,Ashanti,Asante
291,Twi,Twi
291,Asen,Asen
292,Akan,Akan
292,Fanti,Fante
292,Ashanti,Asante
292,Twi,Twi
293,feudal services of escheat,
293,feudal services of gift,
293,feudal services of forfeiture,
293,feudal services of aids,
293,feudal services of reliefs,
293,feudal tenures of fee simple,
293,feudal tenures of estate tail,
293,feudal tenures of life estate,
293,feudal service of relief,
293,funeral-help-thing,Ayibuadie
294,Akan funeral observances payment to a chief,Ayibuadie
294,bathing or purification,guare
294,thing or gift for having helped in the funeral,Ayi-boa-de
294,thing possessed on death-inheritance,Awunyade
294,thing given-gift,Akyede
294,tax-toll,Tuo
294,tax-toll,too
294,seizing of pledge-forfeiture,Adwoyie
295,free born,Odehye
295,head of a large Akan family,nana
295,A bought person,akoa
295,"one, single, lonely",okoro
295,a being removed but one stage from the mere animal,Otwea
295,"the pure, the first race",Akan
295,priest,Okomfo
297,King,Omanhene
297,The Kyebi Council,Ankobea-ne-Apesemaka-ne-Kyidom
297,The Okyeman Council,Okyeman
297,The Council of Three Counties,Amantoo-mmiensa
297,A chief with the right to ride in a Palanquin,Opakani
297,Palanquin,Apakan
297,Divisional Chief,
298,Ankobea,Ankobea
298,Ankobea-Chief,Ankobeahene
298,Amomam Stool,Amomam
298,Jase sub-part,Jase
298,Chief of the Jase sub-part,Jasehene
298,State messengers and State emblem-bearers,nhenkwa
298,Apesemaka,Apesemaka
298,Abontendom-hene of Kibbi,Abontendomhene
298,Apesemaka-hene,Apesemakahene
298,Principal Chief,
298,Divisional Chief,
298,Odikro,Odikro
298,Kings,Amanhene
298,Omanhene,Omanhene
298,Queen Mother,Ohemma
299,The leading and senior party on the Kibbi Council,Apesemaka
299,The third party on the Kibbi Council,Kyidom
299,The senior Chief of the Kyidom,Kyidomhene
299,The stool occupied by the Kyidomhene,Ampebame Stool
299,The occupier of the second stool of the Kyidom,Kyidom Panin
299,The stool occupied by the Kyidom Panin,Jase Stool
299,The national council of Akim,Okyeman Council
299,The Sovereign or head of the Akim Abuakwa state,Omanhene
299,The chairman or leader of the Okyeman Council,Adontenhene
300,Omanhene,Omanhene
300,Okyeman Council,Okyeman
300,Akim Abuakwa,Akim Abuakwa
300,Kibbi,Kibi
300,Adontenhene,Adontenhene
301,Sovereign-President,
301,Linguist,Okyeame
301,Nifahene,Nifahene
301,Benkumhene,Benkumhene
301,Adontenhene,Adontenhene
301,Omanhene,Omanhene
301,Akan,Akan
302,Amantoo-mmiensa Council,Amantuo-mmiensa
302,Council of Three Counties,Amantuo-mmiensa
302,Chief or Odikro,Odikro
302,Drum,Asafo Pranpran
302,Stool,Ofori Akonnua
303,Council of Three Counties,Amantoo-mmiensa
303,Paramount Chief,Omanhene
303,Companies of young men,Asafomma
303,Asafo company,Asafo
303,Okyeman Council,Okyeman
304,Company captains,Asafoatsefo
304,Captains,Asafoatse
304,Akim Abuakwa,Akim Abuakwa
304,Asafo,Asafo
304,Amantoo-mmiensa Council,Amantoo-mmiensa
304,Kibbi,Kibbi
304,Okyeman Council,Okyeman
304,Ofori Panin Stool,Ofori Panin
304,Apadja-Ofori,Apadja-Ofori
304,Akantamasu,Akantamasu
305,Amantoo-mmiensa,Amantuo-mmiensa
305,Okyeman Council,Okyeman
305,Executive Council,
305,Kibbi Executive Council,
305,Asafo people,Asafo
305,Asafo leaders,Asafoatsefo
306,democracy,
306,aristocratic,
306,monarchic,
306,autocratic,
306,oligarchic,
306,plutocratic,
306,communistic,
306,socialistic,
306,Chiefs,
306,self-government,
306,limited monarchy,
306,Akim Abuakwa,
307,Creator,Odomankama
307,Drummer,Kyerɛma
307,Executioner,Kwabrafoɔ
308,Court Crier,Esen
308,"A person in full attire, often associated with the King's household or ritual duties",Akrafo
308,Paramount Chief,Omanhene
309,Akan State system,Akan
309,Akim Abuakwa practice,Akyem Abuakwa
309,Fetish system,
309,Ga or Adangwe tribes,Ga-Adangbe
309,Chief or King of a Ga community,Mantse
309,Homowo custom,Homowo
310,Paramount Chief,Omanhene
310,Nation,Oman
310,King,Ohene
310,Kings,Amanhene
310,Kings,Amanahenfo
310,Kings,Ahenfo
310,"Mother-of-mothers, i.e. grandmother or grandfather",Nana
310,"Ever-thankful, ever deserving thanks",Dasebre
310,"Ever-thankful, ever deserving thanks",Daseɛnsa
310,Mighty or majesty,Otumfo
310,Maker of good deeds or benefactor,Deefo
310,The valiant,Katakyi
310,King of Akyem,Okyenhene
310,King of Kwahu,Kwahuhene
310,King of Asante,Asantehene
310,King of Akuapem,Akuapemhene
310,King of Akim Abuakwa,Abuakwahene
310,King of Akim Kotoku,Kotokuhene
310,District,Oman
310,King or ruler,Ohin
311,"King or Chief of a nation, town or village",Omanhene
311,King of an Akan State,Oman
311,Supreme head of the state,Omanhene
311,Paramount Chief,Omanhene
312,Paramount Chief,Omanhene
312,Chief,Ohene
312,Golden stool,Sika Dwa
312,Silver stool,Dwete Dwa
312,A set of drums,Mpentin
312,A set of drums,Fontomfrom
313,Paramount Chief,Omanhene
313,Chief,Ohene
313,Drums,Boma
313,Drum set,fontomfrom
313,Sunday festival,Kwasidae
313,Festival,Ohum-Kyire
313,Festival,Odwira
313,Festival,Ohumkan
313,Festival,Banmu
313,Clan,Asona
313,Queen-Mother,Ohema
314,Paramount Chief,Omanhene
314,Chief,Ohene
314,Palanquin,Apakan
314,Sedan-chair,seko
314,Chiefs,Ahenfo
314,Disputes or legal cases,palavers
314,Gods,Abam
314,Adowa dance,Adowa
314,Odoto dance,Odoto
315,Paramount Chief,Omanhene
315,Queen,Omanhema
315,Queen,Ohema
315,Queen-Mother,
315,Head-Chief or Chief,Ohene
315,Head-Chief or Chief,Opakani
315,Nana,Nana
315,old dame,Aberewa
315,mistress or lady,Awura
316,Head-Chief,Ohene
316,Subdivision or Province,Ohen-man
316,Subdivision or Province,Omansin
316,Palanquin Chiefs,Mpakanfo
316,Advance-guard,Adontenfo
316,Paramount Chief,Omanhene
316,Ahen-man,Ahen-man
316,Amansin,Amansin
317,Paramount Chief,Omanhene
317,Chief of the Adonten division,Adontenhene
317,Chief of Tafo,Ohene of Tafo
317,Chief of Asuom,Ohene of Asuom
317,Chief of Apapam,Odikro of Apapam
317,Chief of the Right Wing,Nifahene
317,Chief of the Takwa division,Takwahene
317,Chief of the Left Wing,Benkumhene
317,Alternative name for the Chief of the Left Wing,Fanteakwahene
318,Commander or general of the left wing of the army,Benkumhene
318,Chief of the Stool Guard,Oseawuhene
318,Paramount chief,Omanhene
318,Chief of Osenase and Otwereso,Odauhene
318,Chief of Apinaman,Ohene
318,Chief of Osino,Odikro
318,Chief of Apedwa,Odikro
318,Commander or general of the right wing of the army,Nifahene
318,Chief of the Adonten division,Adontenhene
318,Chief of Asamankese,Ohene
318,Chief of Abomosu,Pomasehene
318,Chief of Abomosu,Ohene
319,Jasehene,Jasehene
319,Body-guard,Jase
319,Paramount Chief,Omanhene
319,Abontendomhene,Abontendomhene
319,Asona clan,Asona
319,Agona clan,Agona
319,Omanhene's sons,Ahenema
319,Odikro,Odikro
319,Ohene,Ohene
320,Head-Chiefs,Ahenfo
320,administration of his ohen-man,ohen-man
320,Omanhene,Omanhene
320,Okyeman Council,Okyeman
320,the manly,Barima
320,the valiant,Barima
320,Paramount stool,
320,oath of allegiance,
320,Odwiratuo,Odwiratuo
320,Sub-Chiefs,Adikrofo
320,Asafohene,Asafohene
320,owner or ruler of a town,Odikro
321,Odikro,Odikro
321,Head-Chief,
321,Paramount Chief,
321,Ohene,Ohene
321,sedan-chairs,seko
321,Mpintin drums,Mpintin
321,black linguist-staff,Amampam Poma
321,horse's tail,Mponkofi
321,horn,
321,drum,Twenesin
321,Omanhene,Omanhene
321,stool,
321,The Brave,Bafuor
321,sub-chief,
321,Chief,Ohene
322,Chief of Body-guard,Ankobeahene
322,Chief of the Home or House Guard,Ankobea
322,Chief,hene
322,Chief of Personal Guard or Chamberlain,Jasehene
322,Chief of the place of fire,Ja-se-hene
322,Chief's attendants,Nhenkwa
322,Paramount Chief,Omanhene
322,Ankobea order,Ankobeani
322,Appellation of the Ankobeahene,Bafuor
323,Chief of Rear Guard,Kyidomhene
323,Rear Guards,Kyidomfo
323,Chief Councillor,Osomanyawa
323,Chief Councillor,Omankrado
324,The first person after the chief or king of the council,Abontendomhene
324,First person after the Omanhene,Adontenhene
324,Regent during the vacancy of the Paramount Stool,Jasehene
324,He who carries the legs of a town or district,Osomanyawa
324,He who carries the legs of a town or district,Osokuro-nnyawa
324,Chief of a town,Odikro
324,Captains-on-Stools,Osafohene
324,Drum,Twenesin
324,Horn,Abentia
324,Stool heir,Odehye
325,A person born of an unlawful connection,aguamanba
325,Succession through the female line,
325,Stool heir,
325,Akan State,
326,stool heir,
326,stool heiress,
326,fetish,
326,Paramount Chiefs,
326,Head Chiefs,
326,Chiefs,
326,Sub-Chief,Odikro
327,Blood Royal,Odehyeɛ
327,elderly stool heir,Barima
327,elderly stool heir,Bafuor
327,"linguist, spokesman",Ɔkyeame
327,"linguist, spokesman",Kyiam
327,so says the king,Sɛ ɔhene se ni
328,Linguist,
328,Paramount Chief,
328,The 'Kid' (or small boy) ignorant of the prowess of the Lion.,Akaa bi a onmim gyata
329,Linguist,
329,Chief,Omanhene
329,The king's wife or private adviser,Ohen-ye
329,Stool carriers,Nkonnuasoafo
329,Chieftaincy of stool-carriers,Nkonnuasoafo-hene
329,Throne,Ahennua
330,The regalia in the stool-house,
330,Abontendomhene,Abɔntendomhene
330,Stool celebrations,
330,Chief stool-carrier,
330,Odwira,Odwira
330,State funeral customs,
330,Stool-house,
330,Black Sacred Stool,
330,Akan ancestor-worship,
330,Sacred Order of Stool Worship,
330,Fetish worship,
330,Akan-Fanti nations,Akan-Fante
331,Stool-carriers,
331,Black Stool,
331,Golden Stool,
331,State Treasurer,Sannafo
331,State Treasurer,Fotosanfo
331,Chest of State,
331,Balance for weighing gold,Fotoo
332,the person who unties the weights,Fotosanfo
332,the opener of the safe or chest,Fotosanfo
332,leopard cap,Akrobonkye
332,multi-coloured,topresono
332,Soul-keepers,Nkrafo
332,Breast-plate Bearers,Nkrafohene
332,soul of a person,Okra
332,gold plate,Ekyerɛ
332,cooking-place or kitchen,Sanna
333,Ntoro Family,Ntoro
333,Bosompra,Bosompra
333,Bosomtwe,Bosomtwe
333,Asona dynasty,Asona
333,common monkey,Kwakuo
333,tree-climbing snails,tamira
333,white-nosed squirrel,anwenhema
333,Akrafo,Akrafo
333,Okrafo,Okrafo
333,Chief of Nkrafo,Nkrafohene
333,okraguarefo,okraguarefo
333,Ekyere performances,Ekyere
333,Awoso,Awoso
333,war head-and-collar-dress of the Omanhene,Awoso and Fodoo
334,Paramount Chief,Omanhene
334,Palanquin-bearers,Asoamfo
334,Chief of palanquin-bearers,Asoamfohene
334,Palanquin,Apakan
334,Stool-insignia Bearers,Tumtofo
334,Stool-insignia Bearers,Mmenatofo
334,Stool-insignia Bearers,Fenasoafo
334,Stool-insignia Bearers,Bankyini-yetufo
335,"A boy below the age of puberty who wears the awoso dress and carries the sceptre, sitting in front of the Omanhene in his palanquin.",Awoso
335,Paramount Chief,Omanhene
335,Chief,Ohene
335,Court Criers or Heralds,Nsenefo
335,Court crier or herald,Esen
335,The chief court-crier's cap,Adamasa
335,Chief of black monkeys,Efohene
336,Royal Gun-bearers,Tumtufo
336,A gun with a large brass barrel,Ohum
336,"Bearers of elephant tails, ostrich feathers, etc., used in State functions",Mmenatofo
336,Paramount Chief,Omanhene
336,Messenger groups,Nhenkwa
336,Sub-chief,Odikro
336,Bearers of the Sword with the Gold Handle,Mfenasoafo
337,State Umbrella Bearers,Bankyiniyetufo
337,Captain of Drummers and Horners,Asokwahene
337,Captain of the set of Mpintin Drummers,mpintikafohene
337,Drummers and Horners,"Asokwafo, Akyeremadefo and Mpintinkafo"
338,The great festival,Odwira
338,The two atumpan or kettle drums,Atumpan Kese
338,The large two trunk drums which are ornamented with human skulls,Fontomfrom
338,The large two trunk drums which are ornamented with human skulls,Bomata
338,Short pipes,Adukrogya
338,Short pipes,Apasoa
338,Short pipes,Mmemma
338,The large drum,Yedruso
338,The gong,Gonggong
339,Single-air drums,Atwenesin
339,"When you go, return",Korabra
339,Fate's decree,Nkrawiri
339,Immediate presence,woni-mini
339,Deny or be partial to no one,Mpebi
339,Adodonkurwa,Aburukua
339,Minstrels,Amomafo or Abrafo
339,Leopard,Etwie
339,Ponder over something,Susubribi
339,Give honour where honour is due,Susubribi
339,Despise nobody,Susubribi
339,Immunity from oath penalty,Kantamanto
340,Brass Drum,
340,Mpintin,Mpintin
340,Horns,
340,speaking horns,Aseseben
340,speaking horns,Asokoben
340,short horns for single airs,Mmentia
340,horn-blowers,Asokwafo
340,Horn-blowers,Mmenhyenfo
340,Horn-blowers,Mmentiahyenfo
340,Omanhene,Omanhene
341,Atumpan drummer,Atumpan
341,King's Jesters,amema
341,Executioner,Obrafo
341,Professional executioners,abrafo
341,Jesters,Memafɔ
341,Minstrel poets or bards,Omemafo
341,Gloomy Occiputs,Atikosum
341,Small bells,Nnawa
341,Bunch of knives,Asekantwa
341,Chimpanzee skins,kontromfi
342,Hereditary Councillors,
342,Nominated Councillors,
342,Elders,
342,Chiefs,
342,Sub-chiefs,
342,Heads of houses,
342,Heads of families,
342,Heads of towns,
342,Patriarch,
342,Chief's Council,
342,Akan Council,Akan
342,Monarchical democracy,
343,The Memafo,Memafo
343,Omanhene,Omanhene
343,Gormandizers,Amindifo
343,Fetish Law,
343,Dabehene,Dabehene
343,Jasehene,Jasehene
343,Bed-chamber,Dabere
344,"It is so, O Majesty!","Tramen, tramen"
344,Nominated Councillors,
344,sitters,atrafo
345,The traditional leaders or representatives of the community who hold hereditary positions in the Council.,atrafo
345,A third order of councillors who are elected representatives of the community as an integral whole.,Asafoatsefo
345,Companies formed by the young men and inhabitants of the town that act as a collective body.,Asafo
345,The act of removing a chief or official from their position.,destoolment
346,Tribal party,
346,Royalists' party,
346,Nationalists' party,
347,The Legislature,Okyeman Mpanyin Nhyiam
347,Okyeman Council,Okyeman Mpanyin Nhyiam
347,Sovereign-President of the Council,Omanhene
347,Place of meeting,Ofori Panin Fie
347,Linguist,
347,Executive councillors,
347,Committee,
347,Linguist of the Mpakanfo,Mpakanfo
347,Adonten linguist,Adonten
348,Sovereign-President,Omanhene
348,Council members,Mpakanfo
348,Sub-chiefs,Adikrofo
348,Amantoo-mmiensa Council,Amantoo-mmiensa
348,Court Crier or Herald,Esen
348,Wing Chief,Opakani
349,The supreme ruler or paramount chief,Omanhene
349,A specific oath used to define the penalty for breaking a law,Wakuda
349,A specific oath used to define the penalty for breaking a law,Kwanyako
349,A fine or penalty nominally valued at £7,Bena
349,The council with the right to make laws affecting the whole country,Okyeman
349,The twelve most important and leading members of the Council,Mpakanfo
349,The Adontenhene of Kukurantumi,Adontenhene
349,The Nifahene of Asiakwa,Nifahene
349,The Benkumhene of Begoro,Benkumhene
349,The Oseawuhene of Wankyi,Oseawuhene
349,The Jasehene of Kwabeng,Jasehene
350,minor chiefs,Adikrofo
350,premier sub-divisional chief,Apakan
350,ordinary sub-chiefs,mpakanfo
350,senior minor chief,Odikro
350,premier sub-divisional chief,Opakani
350,state,Oman
350,Okyeman Council,
350,Kibbi Council (the executive),
350,Amantoo-Mmiensa Council,
350,state,Oman
350,sub-state or division,Omansin
351,Amantoo-mmiensa,Amantuo-mmiensa
351,Kibbi Councils,Kibi
351,State Council,
351,Okyeman Council,Okyeman
352,King of the town or nation,Ohene
352,Stool-owning Chief,
352,Tribunal,
352,Akan state system,
353,"The lowest level of tribunal in an Akan State, presided over by a chief or sub-chief of a town or village.",Town Tribunal
353,A chief of a town.,Odikro
353,A chief.,Ohene
353,A chief.,Pakani
353,"A tribunal presided over by a Chief or Ohene with sub-chiefs, captains, and elders of the sub-division.",Sub-Divisional Tribunal
353,Sub-chiefs.,Adikrofo
353,"The supreme tribunal in an Akan State, presided over by the Paramount Chief.",Omanhene's Tribunal
353,Paramount Chief.,Omanhene
353,A chief of the Abontendom division.,Abontendomhene
353,A chief of Jase.,Jasehene
354,Akan Laws and Customs,Akan
354,Omanhene's supreme Tribunal,Omanhene
354,Opakani,Opakani
354,Amantoo-Mmiensa,Amantuo-Mmiensa
354,Ahemfo,Ahemfo
354,Mpakanfo,Mpakanfo
354,Okyeman,Okyeman
354,Adikrofo,Adikrofo
354,Akyem-Abuakwa,Akyem-Abuakwa
354,Oath,
354,Procedure by Summons,
354,Amanenya (Criminal Cases),Amanenya
