page,eng,twi
29,quality,di mu (su)
29,quantity,dodoɔ
29,quantize,Rete biribi dodoɔ so
29,quantum mechanics,Biribi a ɛsua koraa/ketewa pa ara
29,quantum number,Nɔma a ɛma biribi a ɛsua da nsono
29,quantum theory,Adwenemusɛm a ɛfa biribi a ɛsua ho
29,quark,Biribi a ɛwɔ maata mu (kwaake)
29,quark model nucleon,Biribi a ɛsua koraa ho nsususoɔ
29,quotient,kohyɛnte
29,raceway,Beaɛɛ a wɔtu mmirika
29,racetrack,Beaɛɛ a wɔtu mmirika
29,racquet,rakiti
29,radial,fi faako
29,radially,kwan a efi faako so
29,radiation,radiehyen
29,radiator,ade a ɛma ɔhyew
29,radio,Kasafidie
29,radio wave,Kasafidie kwan
29,radioactive,Radioactive
29,radioactive,redioaktif
29,radioactive decay,redioaktif ɔporɔw
29,radioactive material,redioaktif ho nneɛma
29,rainbow,Nyankontɔn
29,raise,Pagya
29,ramp,Sumpie
29,random,Biara biara
29,range,nea ɛwom
29,rank,Dibea
29,ray,Kanea sin
29,ray optics,Kanea sin ɔptiks
29,razor,Yiwan
29,reaction,Keka ne ho (su a ɛda adi bere a biribi asi)
29,readily,wɔ hɔ mprempren
29,real,Ankasa
29,real image,mfonin ankasa
29,realistic,Nokware/nea ɛwɔ hɔ ankasa
29,rebound,Ka bom bio (akɔneaba)
29,reciprocal,Ne no nante (akatuade)
29,recombine,Ka bom bio
29,recognize,Kae/ hunu bio/hyɛ nsow
29,rectangular,kura afa anan
29,red,Kɔkɔɔ
29,redefine,Yɛ no foforo (kyerɛkyerɛ mu bio)
29,reed,Demmire
30,reestablish,Si bio
30,reestablish,yɛ no foforo
30,refer,Twe adwene si so
30,reference,Mmoa (nsɛm a ɛfa ho)
30,reference point,Beaɛ a ɛmmoa firi (nea ɛkyerɛ kwan)
30,reflect,Hyerɛn (da adi)
30,reflection,su bi adiyi
30,refraction,Refrakhyen
30,refrigerator,frigyi
30,regard,Kyerɛ anisɔ (bu biribi)
30,region,Mantam
30,register,Atwerɛ (yɛ kyerɛwtohɔ)
30,regular reflection,ɛhyerɛn daadaa
30,regulate,Hyehye
30,reinforce,Hyɛ mu kena
30,reinforcement,nkanyan
30,relate,De toto ho
30,relationship,Ayɔnkofa
30,relatively,Ntotoho
30,relativity,Ntotoho
30,release,Gyae mu
30,remain,Ma ɛka (te saa ara)
30,remainder,Nkaɛ
30,remove,Yi firi mu
30,renew,Yɛ no foforo
30,repeat,Ti mu
30,repel,Pia kɔ akyire (siw kwan)
30,repetitious,Deɛ ɛma ɔberɛ (nea ɛtoatoa so)
30,replace,Si ananmu
30,represent,Gyina hɔ ma
30,repulsion,Dwa (kwansiw)
30,repulsive,Ko tia
30,research,Hwehwɛ mu (nhwehwɛmu)
30,resist,Si kwan
30,resistance,Si kwan (akwanside)
30,resistor,Siakwan (nea osiw kwan)
30,resolve,Siesie
30,resolving power of lens,Resiesie tumi a ɛwɔ ahwehweaniwa ho
30,resonance,Nnyegyeɛ ntwemu
30,respective,Emu biara (nea ɛfa emu biara ho)
30,response,Bua/mmuae
30,restatement,asɛm no wɔ kwan foforo so
30,restoring force,Tumi a ɛsiesie adeɛ
30,resultant,nea efi mu ba
30,retain,ma ɛwɔ hɔ (kora)
30,retina,Rɛtina
30,reveal,Da adi
30,reverse,Kɔ akyire (dan)
31,revolve,Twa ho hyia
31,rheostat,Rheostat
31,ribbon,Ntomaban
31,ridge,Ano
31,right angle,Angil a ɛyɛ 90
31,rigid,Yɛ bawee (si faako)
31,ripple,ahuru
31,ripple tank,ankorɛ a ade huru wom
31,rise,Pagya (kɔ soro)
31,rivet,Rivɛt
31,robot,Robɔt
31,robotics,robɔt adwumadi
31,rocket,Topae
31,rocking,To adonko
31,roll,Bobɔ
31,rope,Ahoma
31,rubber ball,Rɔba bɔɔlo
31,rush,pere
31,sac,Biribi a ɛte sɛ bɔtɔ a ɛwɔ dua mu
31,sack,Bɔtɔ
31,sag,Biribi a ɛmu tumi koa
31,sailor,Obi a ɔka hyɛmma
31,sap,Nnua mu nsuo (twe biribi mu tumi/nsu)
31,satellite,Adeɛ ketewa a ɛretwa kɛseɛ ho hyia (sɛtilaiti)
31,saxophone,Biribi a wɔde kɔɔbere ayɛ a wɔde bɔ dwom
31,scaffold,Simpie a ɛwɔ soro
31,scalar,Skala/susude a wontumi nkyekyɛ mu
31,scalar quantity,Skala dodoɔ/susude
31,scale,Nsania/nsenia
31,schematic,Sɛdeɛ biribi yɛ adwuma nsɛsoɔ
31,scientific,Abɔdeɛ mu nyansahunu
31,scientific method,Abɔdeɛ mu nyansahunu kwan
31,scientific notation,Abɔdeɛ mu nyansahunu nkyerɛwde
31,scintillation,Berɛ a kanea fa biribi mu ma no sɔ
31,scissors,Apasoɔ
31,screen,rehwehwe mu
31,screw,Nkyerewa/ bootu
31,screwdriver,Afidie a wɔde tu nkyerewa/ bootu
31,scuba,skuba (afiri a wɔde home wɔ nsu ase)
31,sea level,ɛpo gyinabere/mpɛnpɛnso
31,seal,nsɔano
31,second,Deɛ ɛtɔ so mmienu (anibu)
31,secondary,Biribi foforɔ (nea edi hɔ)
31,secondary coil,Biribi foforɔ a wɔtumi koa mu
31,secondary color,Ahosuo foforɔ (kɔla a wonya fi afoforo nkabom mu)
32,secondary pigment,Ahosuo foforɔ
32,secondary pigment,pigmente
32,second left-hand rule,Nsa benkum mmara a ɛtɔ so mmienu
32,second-order line,Nsensaneɛ a ɛtɔ so mmienu nhyehyɛeɛ
32,selenium,sɛliniɔm
32,self-inductance,Anyinam ahoɔden ankasa su nsesaeɛ
32,semiconductor,Biribi a anyinam ahoɔdoɔ ne ɛhyew tumi fa mu kakra
32,sensation,Atenkatideɛ
32,sensation,atenka
32,sense,Atenka
32,sensitive,Biribi a ɛwɔ atenka (te biribi nka ntɛm)
32,separate,Tetew mu
32,separated,Ate mu (wɔatetew mu)
32,series,Biribi ahoɔdoɔ ahoɔdoɔ
32,series connection,Biribi ahoɔdoɔ ahoɔdoɔ nkekabomu
32,series connection,abusabɔ
32,series-parallel circuit,Anyinam ahoɔden ahoɔdoɔ a ɛnhyia
32,sewing,Adepam
32,sewing needle,paneɛ a wɔde pam adeɛ
32,shadow,Sunsuma
32,shape,yɛbea
32,share,kyɛ
32,ship builder,Obi a ɔyɛ hyɛmma
32,shirt,ataadeɛ
32,short circuit,Anyinam ahoɔden sɛkut tiawa
32,shot-putter,Obi a ɔto dadeɛ kurukuruwa bi wɔ akansie mu
32,shovel,Sofi
32,shrink,reyɛ ketewa
32,sidewalk,Kwankyɛn
32,sideway,Anammɔn kwan
32,significant,ɛhia
32,significant digit,akontaabudeɛ a ɛhia
32,silicon,silikɔn
32,silk,Biribi a ɛte sɛ asaawa
32,silver,dwetɛ
32,simple harmonic motion,Nneɛma nketewa a ɛtumi keka ne ho bom
32,simple machine,Afidie a ɛnkyere so
32,simplify,reyɛ tia (ma ɛnyɛ wosee)
32,single-flit diffraction,hann a ɛmu pae ntɛm so
32,sink,Remem
32,sine,Biribi a ahinasa ntweaso nsusuie
32,sinus,Biribi a ɛwɔ nipadua akwaa mu
32,sinkable,Biribi a ɛtumi mem
32,siren,Abɛn
32,skating,Mpaboa kɔba bobɔ aseɛ wɔde di agorɔ (agodi a ɛma wɔnam sukyerɛma so)
32,skydiver,Obi a ɔtumi danedane ne ho wɔ wiem bɛsi fam
32,sled,Hyɛn bi a ɛtumi sesa nneɛma wɔ sukyerɛma mu a mmoa twe
32,sliding friction,Biribi retwitwi biribi anim
32,slightly,Ketewa kakra
33,slit,Kotwa
33,slit,tokuru ketewa
33,slope,Sianee
33,smokestack,Biribi a ɛma wisie pue
33,smooth,Trontrom
33,snap,Hwim
33,Snell's Law,Snell mmara
33,snowmobile,Hyɛn a wɔde di agorɔ wɔ sukyerɛma so
33,socket,sɔkete
33,sodium,sooduɔmu
33,sodium,sodiɔm
33,solar,Awia (ɛfa owia ho)
33,solar cell,Beaɛ a wɔkura awia ahoɔden (batere a owia ahoɔden wom)
33,solid,Biribi a ɛyɛ den
33,solid state,Adeɛ bi a ɛkura biribi a ɛyɛ den su (yɛbea a ɛyɛ den)
33,solidity,Denden
33,solidity,denyɛ
33,solution,mfraɛ nsu
33,sonar,Afidie a yɛde susu nneɛma a ɛwɔ nsuo ase nnyegyeeɛ
33,soot,apupuawisie
33,soprano,ɛnne a ɛwɔ soro pa ara wɔde to dwom
33,sound wave,Nnyegyeeɛ anoden
33,South Pole,Anafoɔ fam (Asase Anafo)
33,spacecraft,ɛhyɛn a wɔde tu kɔ soro
33,spark,Pa gya
33,specific,pɔtee
33,specific heat,ɛhyew pɔtee
33,speck,ɛkam ketewa bi
33,spectrometer,Afidie bi a wɔde paepae nkanea ahosuo mu
33,spectroscope,Afidie a wɔde hwehwɛ nkanea mu
33,spectrum,Ahosuo ahodoɔ ɛka bom sɛ nkanea
33,speed,Biribi mmirika
33,sphere,Biribi a ɛte sɛ kosua (kɔntɔnkrɔn)
33,spherical,Biribiara a ne yɛbea te sɛ kosua
33,spherical aberration,Biribi a ɛte sɛ kosua nsakraɛ
33,spider web,Ntentan
33,spill,Hwie gu
33,spin,Rewan
33,spin,retwane
33,spiral,Kurukuruwa
33,spiral,ntwaho
33,split,kyɛ mu
33,split,pae mu
33,spoiler,Spɔɔla
33,spontaneously,Mpofirim
33,spoon,aterɛ
33,spoon,atere
33,spray,Pete so
33,spray,gugu so
33,spread,trɛw mu
33,spring,Rehuri
33,sprinkle,Petepete
33,square,ahinanan
33,standard atmospheric pressure,Ewiem gyinapɛn tumi
33,startling,ahodwiri
34,state,yɛbea
34,state,tebea
34,standing,gyinaberɛ
34,standing wave,Anyinam ahoɔden a ɛtumi gyina pintinn
34,static friction,Nkyeresɔɔ a ɛyɛ pintinn
34,static electricity,Anyinam ahoɔden a ɛgyina faako
34,statics,Deɛ ɛnkeka ne ho
34,stationary,Biribi a esi faako
34,stationary,ɛntumi nkeka ne ho
34,steam,Ntutuo
34,stem,Stɛɛmu (dutan)
34,step-down transformer,Transfɔɔma a n’anyinam ahoɔden wɔ fam
34,step-up transformer,Transfɔɔma a n’anyinam ahoɔden wɔ soro
34,stick,abaa
34,stiffness,Biribi bawee (sɛnea ade yɛ bawee)
34,still,deɛ ɛnsesaɛɛ
34,stimulate,kanyan
34,stimulated emission,ɛma biribi kɔ (mframa a wɔakanyan no ma apue)
34,stitch,Ka si anim (pam)
34,stone,ɛboɔ
34,store,kora
34,straight,tee
34,straighten,reyɛ tee (ma ɛnyɛ tee)
34,strain,Mia ho sɔne so
34,strain,twe mu
34,straw,dorobɛn ketewa bi a yɛde twe biribi nsuonsuo nom
34,straw,ɛserɛ
34,strength,ahoɔden
34,stretch,Twe mu
34,stretch,tene mu
34,strike,Pem
34,strike,bɔ
34,strike,keka ho
34,string,Ahoma
34,strip,Pa ho
34,strip,worɔ
34,strobe,Afidie a ɛtwa mfonin
34,strobe light,Afidie a ɛtwa mfonin kanea
34,strobe photography,Afidie a ɛtwa mfonin
34,strong nuclear force,Nukla ahoɔden tumi
34,structure,Biribi yɛbea
34,subatomic,Atɔm nketewa
34,submarine,Nsuo ase (nsu ase hyɛn)
34,submerge,dɔ asukɔ
34,submerge,mene
34,substance,Biribi
34,substitute,hyɛ anan mu
34,subtraction,Te firi mu
34,succession,Nneɛma a wɔahyehyɛ no nnidisɔɔ nnidisɔɔ
34,suddenly,mpofirimu
34,sufficiently,deɛ ɛso (ma ɛso anaa ɛdɔɔso)
34,sulfide,Sɔfa ne dade nkabom (sɔlfaide)
34,summarize,Boa ano
34,summarize,retwa tia/bɔ no mua
34,superposition,biribi gyinaberɛ wɔ soro sene foforɔ
34,supersonic,Nnyegyeeɛ anoden mmirikatuo
34,support,Boa
34,support,taa akyire
35,surface,Ani
35,surface tension,Nsuo ne gaase nhyiamu (tumi bi a ɛwɔ nsu ani)
35,surface wave,Anyinam ahoɔden a ɛnam asase no mu
35,surgery,deɛfa opiresan yɛ ho (oprehyen)
35,surplus,nkaeɛ (nea aboro so)
35,suspect,Susu
35,suspect,de ani bu
35,suspend,Twe sensɛn
35,Swedish,Sweden kasa (obi a ofi Sweden)
35,sweep,Repra/pra fam
35,swing,Rehim
35,swing seat,Akonnwa/akongua a ɛtumi hinhim
35,swirl,rebobɔ
35,symbol,Agyinahyɛdeɛ/senkyerɛnne
35,symmetrical,Biribi nkyɛmu pɛpɛɛpɛ
35,synchrocyclotron,Biribi a ɛtumi ma nneɛma nketewa nya ahoɔden
35,systematic,Nhyehyɛɛ kwan so
35,systematic method,ɔkwan a wɔfa so yɛ biribi
35,table,ɛpono
35,tangent,nsaneeɛ a ɛtarekɔntɔnkrɔn fa/biribi a abu kɛɛfo ho
35,tank,ankorɛ
35,technique,nyansakwan
35,technologist,deɛ ɔwɔ abɛɛfo mfidie ho nimdeɛ
35,telescope,ahwehwɛniwa a wɔde hwɛ nneɛma a ɛwɔ akyiri
35,temperature,ɔhyew anaa onwini
35,temperature scale,ɔhyew nsanie/susudua
35,temporary,bere tiaa bi
35,tend,hwɛ
35,tendency,Suban
35,tensile,deɛ ɛyɛ ketee (wotumi dan anaa koa no)
35,tension,Ketee
35,terminal velocity,Mmirika a ade de rehwe fam
35,terrestrial,suahunu a ɛfa asase ho
35,tesla,tɛsla
35,tetrachloride,tɛtraklɔraide
35,The Law of Conservation of Energy,Agya/anyinam a wɔkora so hommara
35,The Law of Conservation of Momentum,Mmirika tumi a wɔkora so hommara
35,The Law of Reflection,Ade ho mfonintwa hommara
35,The first law of Thermodynamics,Tumi/anyinam adaneadan hommara a ɛdi kan
35,The second law of Thermodynamics,Tumi/anyinam adaneadan hommara a ɛtɔ so mmienu
35,theoretical physicist,adwenemusɛm ho nipa a ɔde akontabuo kyerɛkyerɛ abɔdeɛ mu
35,theory,adwenemusɛm
35,theory of relativity,adwenemusɛm a ɛfa adwenemusɛm ahoɔo a adi ahyia ho
35,thermal,ɔhyew
35,thermal energy,ahoɔden a ɛwɔ ɔhyew mu
35,thermal equilibrium,sɛ nneɛma mmienu adi ahyia na ɔhyew biara amfa wɔn mu
36,thermal expansion,ɔhyew ntrɛmu
36,thermodynamics,suahunu a ɛfa twaka a ɛda ɔhyew ne ahoɔden nkaeɛ no ntam (tumi/anyinam adaneadan)
36,thermometer,adeyɔdee/afiri/susuduaa wɔde susu ɔhyew
36,thermometry,ɔkwan a wɔfa so susu ɔhyew
36,thermonuclear,adeyɔdeɛ a ne mpaeɛ gyina ɔhyew a no yɛ den so (nuklɛ akode dwumadi)
36,thermonuclear reaction,ahoɔden a nkitahodie a ɛkɔ so nukula mmienu ntam ma ɛma ɛwɔ soro (nea efi nuklɛ akode dwumadi mu ba)
36,thermostat,adeyɔdeɛ a wɔde sesasesa ɔhyew (tɛmostat)
36,thin,teateaa
36,thin film,adeyɔdeɛ a ɛkura ntontan a ɛyɛ teaa
36,thorium,"dadeɛ a efiri nnɔteɛ, botan ne nsuo mu"
36,thread,Ahoma
36,threshold,Aboboano/hye
36,throat,Menem
36,thumb,kokurobeti
36,tide,ɛpo yiri ne ne twe
36,tighten,mia mu
36,tightly,deɛ ɛmu amia
36,tilt,ma ɛsiane (dan ani kyerɛ fam)
36,timbre,nnyegyeeɛ nkyekyɛmu
36,time,berɛ
36,tiny,Ketewa
36,tire,brɛ
36,tissue,Honam/ntini
36,tolerate,sosɔ so
36,toner,ahohorodeɛ anaa nku a wɔde te honam noani
36,tongue,tɛkrɛma
36,torr,susudea wɔde susu ewiem tumi
36,torsion,nkyinkyim
36,torsion balance,adeyɔdeɛ a wɔde susu anyinam ahoɔden
36,total internal reflection,sunsuma a ɛda adi wɔ nsuo mu
36,tower,abantenten
36,tractor,teaseɛnam kɛseɛ a wɔde sesa nneɛma wɔ afuom
36,train,Tete/keteke
36,trajectory,kwan a afidie bi ɛnenam fa so
36,trampoline,agodie adeɛ bi a wɔde ntama a wɔde nhoma akyekyere ho na ayɛ a agodifoɔ no huri fa so
36,tranquilizer,aduro a wɔfa de ɛhu so
36,transducer,adeyɔdeɛ a ɛsesa anyinam ahoɔden bi tebea kɔ tebea foforɔ mu
36,transfer,kɔ baabi foforɔ
36,transformer,afiria ɛde anyinam ahoɔden firi beaeɛ bi kɔ beaeɛ foforɔ
36,transistor,adeyɔdeɛ a ɛsesasesa anyinam anaa anyinam ahoɔden
36,translucent,Wusiwusi (ma kanea fa mu kakra)
36,transmission,ɔfama (de biribi fi faako kɔ beae foforɔ)
36,transmit,de ma
37,transmitted wave,ahoɔden asorɔkye de firi beaeɛ bi de kɔ beaeɛ foforɔ
37,transmutation,nsesaeɛ
37,transparent,Emu da hɔ
37,transverse,deɛ ɛtware mu
37,transverse wave,ɛnante tenn a ɛnkyea mfiri beaeɛ a ɛhyɛɛ aseɛ no ho asorɔkye a
37,trench,Amena
37,triangle,ahinasa
37,trigger,yi ba
37,trigonometry,akontabuo a ɛfa ahinasa ho
37,trillion,ɔpepepepem
37,trombone,totorɔbento a ne bɔ no gyina ɔbɔfoɔ no ano nwosoɛɛ so
37,trough,didi mu adaka a mmoa nom anaa
37,trumpet,totorobento
37,tuba,sankuo a ɛma pekye a ɛwɔ fam (kɔbere nwonto afiri bi)
37,tube,Doroben
37,tune,Dwom
37,tuning fork,dadeɛ fɔɔko a ano yɛ mmienu a wɔde sesannyegyeeɛ
37,tungsten,asasemudadeɛ bi a ɛmu yɛ duru
37,tunnel,Tokuro
37,turbulent,Ano yɛ den
37,twice,mprenu
37,twirl,bobare ho
37,twist,Kyim
37,ultrasonography,Sɛdeɛ yɛde mfidie yɛ akwaa a ɛwɔ nipadua no mu mfonin.
37,ultrasound,Nipadua akwaa mu mfonintwa
37,unaffected,ɛnka no
37,unavailability,Ebi nni ho
37,unbalance,Biribi a ɛntumi nnyina yie
37,unbalance force,Tumi
37,unbalance force,ahoɔden a ɛmma biribi nnyina yie
37,uncertainty,Biribi a ɛmu nna hɔ (wontumi nnhu sɛ ebesi a)
37,unchanged,Ensesa
37,undergo,ɛdane
37,undergo,ɛsesa
37,undiminished,ɛso rente (ɛso ntee)
37,uniform,Baakoyɛ
37,uniform acceleration,Biribi kɔ ntɛm pɛpɛɛpɛ
37,uniform circular motion,Biribi hinhim twa hyia pɛpɛɛpɛ
37,uniformly,Reyɛ baako (fra pɛpɛɛpɛ)
37,unit,Nkyekyɛmu
37,unit,biako
37,units of force,Ahoɔdenneɛ nkyekyɛmu
37,universe,Wiase afanan (amansan)
37,unknown,Yennim (nea wonnim)
37,unsteady,ɛnyɛ pintinn (ehinhim)
37,upright,deɛ ɛtene (egyina hɔ)
37,upward,ɛsoro
37,upward,kankorɔ
37,upward,ani kyerɛ soro
37,utensil,Nkukuo
37,utensil,nkyɛnsee
38,vacuum,ɛkwan/hwee nni hɔ/ahun mu
38,valid,Edi mu
38,value,ɛboɔ
38,vapor,Ntutuo
38,vapor state,Ntutuo gyinabea/yɛbea
38,vaporization,Ntutuoyɛ
38,vaporize,Redane ntutuo
38,variable,Nsesaeɛ
38,variation,Nsesaeɛ
38,variety,ahodoɔ
38,various,ahodoɔ ahodoɔ
38,vector,Biribi/susude a ani kyerɛ faako na ɛwɔ dodow bi
38,vector quantity,Biribi dodoɔ a ani kyerɛ faako
38,vector resolution,Biribi a ani kyerɛ faako akontaabuo
38,vector sum,Biribi a ani kyerɛ faako nkabomu
38,vein,Ntini
38,velocity,Ahoɔhare/ anoɔden/mmirika
38,verification,Nhwehwɛmu
38,vertex,Biribi apampa mu pa ara (ano/apampam)
38,vertically,Ne tenten mu (bere a egyina hɔ)
38,vibrate,Repo/wosow
38,vibrational motion,Biribi a ɛwosowoso/ɛhinhim na ɛredannan
38,violate,Rebu (mmara/gyinapɛn) so
38,virtual,Nsɛsoɔ
38,virtual image,Biribi nsɛsoɔ
38,viscous,ɛmu pi
38,viscous liquid,Nsuonsuo a ɛmu api
38,visible,Ahunudɛɛ (wotumi hu)
38,visualize,Wode w'adwene rehunu/rebu
38,vocal,Menem
38,vocal cord,Dwɛɛdwɛɛwa nkatasoɔ
38,volatile,Tumi we/tu/sesa mpofirim
38,volatile liquid,Biribi a ɛyɛ nsuonsuo a ɛtumi we/tu
38,volt,Anyinam
38,voltaic,Anyinamdeɛ
38,voltaic cell,Anyinam batiri
38,voltage,Anyinam tumi susude
38,voltage divider,Anyinam nkyekyɛmudeɛ
38,voltage drop,Anyinam ntesoɔ
38,voltmeter,Afidie a ɛsusu anyinam dodoɔ a obi de di dwuma
38,volume,Emu kɛse
38,vowel,Vawol/baworo (vawol nkyerɛwde)
39,water pollution,Asuosɛe (nsu a wɔsɛe no)
39,wave speed,Asorɔkye
39,wave speed,mframa anoden
39,weak force,Ahoɔden/tumi a ano yɛ mmerɛ
39,X-rays,Nkrampan mfonin
39,X-value,X-nsusuiɛ
39,Xerox,Xerox mfonintwa
39,Y-value,Y-nsusuiɛ
39,yellow,Akokɔsradeɛ
39,zinc,Senke
