page,twi,eng
256,"kaŋkye, v. [obs.]",to make a sign with straight or curved lines on a level surface. D. As.
256,kaŋkye,a mark made by a stroke or line. D. As.
256,"ŋkaŋkyé, As.","cake, (N. E. Voc.) s. kâŋkyew."
256,"kâŋkyé, kâŋkyé, pl. ŋ- [Eng.]","can, canister; watering-pot; any tin-vessel; tin, tin-plate; de k. bɔ ɔdaŋ sɔ, to roof a house with iron sheets; cf. bɔ 35."
256,ŋkâŋkyé-nãm,tinned meat(s).
256,kaŋ-kyérekyere,"at the very first, in the beginning; first of all; formerly. [G. tsutšu kleŋkleŋ]."
256,kâŋkyé-sòm,"bucket &c., any tin-vessel, s. kâŋkyé."
256,"kâŋkyew, F.","dɔkono. [G. abólòò kómè, Coast lang. kenche]."
256,akaŋó [skaw ano],"1. price of goods, or expenditures, account of goods sold or delivered, invoice."
256,ŋkansaa,a medicinal plant.
256,"kansã, kàsã, F.","though, although. Mt. 26,35; s. the foll."
256,"kãnsɛ [kã no se] or kàanse-sɛ, (conj.)","though, although, even if; k. ɔkɔ a, obi bɛba bio. Gr. § 141,1 B g. § 278,2."
256,"akán-sí, inf. [si kane]",competition; rivalry; race.
256,akánsí-dé,"the prize put up for competition; a wager, stake."
256,"akansifó, pl. id.","competitor, rival; antagonist, opponent."
256,kâŋtãmma,"otuo k., the cock of a gun or musket. pr. 3387."
256,kã-ntam-antõ,"('he who, when he swears, does not break his oath') the ""language"" of the drum of the chieftain of Aburi."
256,"ŋkántãmi, ŋkántããmi, a species of yam; s. odé.",[akoŋkã.
256,"kâŋtãŋ, ŋ-","collar-bone, clavicle; syn."
256,"ŋkantáŋ, the iron, brass, silver, or gold neck-ornaments worn at funerals (Ra.).",
256,"kâŋtãŋ, v.","to spread and stretch irregularly; to sprawl, straggle; to straddle; s. kenteŋ; dua bãa bi abu abekãntãŋ kwan mu ho."
256,"kâŋtãŋŋ, a. & adv.","straggling, stretched out irregularly; high and broad; straddling; dua no abãa nyinaa aye k.; ɔ-barima no abegyina odaŋ ano k.; ne naŋ k."
256,"kâŋtãŋkâŋkyi, kâŋtãŋkâŋkyi, kãŋtãŋkríŋkyi, sickle;","a long, curved sabre; dade kontoŋkye bi a Ntafo de twa sare nè mõ; cf. kòntoŋkùròwi, pãmpaŋkwá."
256,kâŋtãŋ-kõmã,the ridge of a roof.
256,"kâŋtaŋkùrodo, asase a ɔwo nnua, an epithetic appellation of God (Onyaŋkɔpɔŋ); okatá nneema nyinaa so, ɔbye nnipa nyinaa nso so.",
256,"ɔ-kántìŋaŋwám, pl. a- [said only of men]","a. & n. strong & healthy; a strong man; syn. ohõodeŋfo; obarima k., a strong man; mmarima ak., strong men."
256,"ɔ-kántìŋkã, pl. a-, 1. a. strong & healthy; obarima k., a strong man; mmea ak., strong women; - large: odaŋ k. a large house. 2. n. a strong (& healthy) person.",
256,"akantaŋguá, Ak. akantaŋgwa, s. akenteŋgua. pr. 1526.",
256,"ɔ-kãntó, candle-wood, a certain tree and its wood which is burned as a candle or torch; ɔk. kɔkɔɔ na edew, na ɔk. hyeŋ a.s. fufu de, ennéw. [G. haatšɔ].",
256,"ŋkãntó, konto, crooked legs; wo nantu akuruŋkurum se adare, a.s. wò nánnyehiŋ anim aye koŋkroŋ.",
256,"ɔ-kàntóní, ŋ-, pl. ŋ-fo, a man having crooked legs, a bandy- or bow-legged person.",
256,"ŋkãntóm', F. a-, [ŋkã..nto mu, do not touch..not put in] adv. not to mention, to say nothing of, (how) much less, (how) much more; omfii asè è, ná ŋ-kãntóm sè wawíe, he has not yet begun, much less finished.",
256,"ɔ-kãntó-níni, a certain tree.",
256,"ŋkãntrãm, a knife having a very sharp edge.",
256,"ŋkáŋŋuãŋ, a uncovered (of a house),",
257,ŋkantáŋ,"the iron, brass, silver, or gold neck-ornaments worn at funerals (Ra.)."
257,kántáŋ,"v. to spread and stretch irregularly, to sprawl, straggle; to straddle; s. kenteŋ; dua bãa bi abu abekántáŋ kwaŋ mu ho."
257,kántáŋ,"a. & adv. straggling, stretched out irregularly; high and broad; straddling; dua no abãa nyinaa aye k.; ɔbarima no abegyina odaŋ ano k.; ne naŋ k."
257,kántáŋkráŋkyi,"kántáŋkráŋkyi, kãntáŋkráŋkyi, sickle; a long, curved sabre; dade kontogkye bi a Ntafo de twa saṛe nè mõ; cf. kóntoŋkùròwi, pãmpaŋkwá."
257,kàntaŋ-kómã,the ridge of a roof.
257,kàntaŋkúrodo,"asase a ɔwo nnua, an epithetic appellation of God (Onyaŋkòpɔŋ); ɔkatá nneɛma nyinaa so, ɔhye nnipa nyinaa nso so."
257,ɔ-kántínàŋwám,"pl. a- [said only of men] a. & n. strong & healthy; a strong man; syn. ɔhòodeŋfo; ɔbarima k., a strong man; mmea ak., strong women; - large: odaŋ k., a large house. - 2. n. a strong (& healthy) person."
257,ɔ-kántíŋká,"okintiŋká, pl. a-, 1. a. strong & healthy: ɔbarima k., a strong man; mmea ak., strong women; - large: odaŋ k., a large house. - 2. n. a strong (& healthy) person."
257,akaŋtaŋnúá,"Ak. akaŋtaŋŋwa, s. akenteŋgua. pr. 1526."
257,ɔ-kántó,"candle-wood, a certain tree and its wood which is burned as a candle or torch; ɔk. kokɔɔ na ɛdew, na ɔk. hyeŋ a, s. fufu de, ɛnnɛ́w. [G. baatšo]."
257,ŋkàntó,"crooked legs; wo nantu ŋ-, pl. ŋ--fo, a man having crooked legs, a bandy- or bow-legged person."
257,ŋkántòm,"F. a-, [ŋkà..nto mu, do not touch..not put in] adv. not to mention, to say nothing of, (how) much less, (how) much more; omfii asé è, ná ŋkántóm sè wawíe, he has not yet begun, much less finished."
257,ɔ-kántó-níní,a certain tree.
257,ŋkántrãm,a knife having a very sharp edge.
257,ŋkáŋŋuãŋ,"a. uncovered (of a house), unfinished or beginning to decay; - ɔdaŋ no aye ŋk.; ɔdaŋ ŋk. = ɔdaŋ a ɛ́nnì súhyé, ná ɛreye abú; adaŋ ŋk. ŋkɔ na esisi hɔ."
257,kãŋwẽ́,"a. fresh, new and strong; vigorous, unimpaired; florid; onipamono k., a fresh healthful youth; dua k., a green, fresh tree; cf. foforo, amono."
257,ɔ-kãŋwéŋ,a certain tree; wode seŋ baduaba.
257,kãŋyã́ã,"kãŋyãŋ; wafɔŋ aye k., he has become very lean."
257,kãŋyã́ŋ,"v. to stir, stir up. 2 Pet. 1,13; incite to action, instigate, rouse, rouse up. Jer. 51,11; - k. ne hɔ, to stir from long quietness, rouse and exert oneself, be active, lively; [cf. kã, nyãŋ, hwãnyãŋ]."
257,ŋkãŋyãŋ,"romp, prank, frolic, gambol; romping, pranking &c.; agitation; ɔpɔŋkɔ́ no atẽw ŋk., the horse has become sky, rampant, frantic."
257,kàyaŋŋ,"a. prickly, spiny; thorny; kɔtɔkɔ hɔ k.; s. adwokú; syn. nnyaá-nnyáá, ŋwraŋŋ. - kãŋyaŋ, s. kãŋyãã."
257,"kàó, kaó",F. cétare.
257,akapé,"pl. id. (ɛ) ŋ-, scissors; cf. apasó, sákese."
257,kaper,"pl. ŋ-, F. [Eng.] a copper. Mk. 12,42."
257,kápẽre,"pl. id. [Eng.] a copper, a penny; k, fã, a halfpenny."
257,akapẽré,"inf. [Pere kaw] the shifting off of a debt; (F. a rigorous exaction of debt); mibu wo ak., I shift off the paying of my debt to you upon another who owes me money, (ɛ. s. mede-wo kaw na obi de me bi, na mise wo sε: kogye onipakɔ no hɔ tua wo kaw). pr. 2919; - bu ak., to counterbalance a debt. Cf. obutew."
257,akãpimahwé,"[kã, pim, hwe] familiarity, intimacy; di ak., to be familiar, intimate; to favour each other in return; me nè wo nni ak, bi, we have no close communion. pr. 2203; cf. twakã &c."
257,kapó,"pl. ŋ-, bracelet, armlet. pr. 1817; sika, dwets, dade k., - of gold &c."
257,ɔ-kã-prẽkó,a definite answer; a monosyllable.
257,kã-pũa,"da k., s. da 20."
258,kärá,v. s. kra.
258,kärá,"v. s. krã, kãnã, kẽnã."
258,àŋkärá,"Ak, s. aŋkã."
258,ò-kärá,s. ok'rá.
258,kara,s. kra...
258,kärada,"n. noise, rustling, e. g. of palm-branches. pr. 466."
258,käradada,adv. (with) a rushing noise; cf. kurududu.
258,kärá-àmmá-à,"Ak, s. kãmaa."
258,käräkẽre,s. okrakyere.
258,akära-(ŋhóma)-kyéw,a hat or cap made of monkey skin.
258,kärara,s. karada.
258,okärawá,"s. okraa, fem. slave."
258,käráwá,"l. a species of monkey. pr. 1182; anikoro ŋhwe k, ŋhwe asibe, one does not work here a little and there a little. Cf. kraa. - 2. a barren, unfruitful male animal. Job 21, 10; aboa onini ana ǝbarima a oŋwo; cf. oboniŋ, kyeŋepee, saadwo."
258,akara(wa)-kyé,"a hat made of monkey skin; soa ǝbarima ak., a ceremony (in Okwawu) in order to have children, if a married couple remains childless, the husband being the cause of it. akarawa, a kind of gun; s. otuo."
258,kare,v. is not used. simply; s. red. kekare.
258,káre,s. kàhiri.
258,kari,"v. [red. karikari] to weigh (gold, sugar &c.); to pay by weight. pr. 1493; kari sika hye me nsa, give me some money! - to ponder in the mind, to balance, to take aim; to regard, esteem, care for, neg. to disregard, make slight of. pr. 1527; k. kòma, to weigh the heart. Prov. 24, 12; de..ani k., to watch, view, review, muster; to observe, take heed to, attend to, mark. Lk. 14, 7; to look searchingly at, to consider or examine for the purpose of forming an opinion or finding out something: nnipa a ewɔ ho nyinaa, mede m'ani mekari woŋ (= mefa woŋ mu) a, mehũ woŋ mu tɔrofo no."
258,ŋkarii,"v. n. [kari] weight, quantity (of heaviness); enni ŋk., without weight. 1 Chron. 22, 3. : [a pound."
258,karíbó,"pl. ŋ-, a stone used for a weight;"
258,karìkàri,"red. v. kari. - ǝ-karífó, a weigher."
258,ò-karikari,[nea okarikari sika] a weigher of gold dust.
258,kasá,"v. [red. kasakasa, q. v.] 1. to speak, talk = kã assem. pr. 1320; okasa dodo, he talks too much; . ok. fefe se! how well he talks! me nè no kasa, I am speaking with him; se me(re)kasa yi = in an instant or moment; k. obi ano, to be interpreter to somebody; cf. ano B; (F. kasa nokwar dabaa, speak the truth always!) - 2. to chirp, chatter (of birds); cf. akasanɔmã. - 3. to crack, crackle, (of burning thorns, shoes), to creak (of a door on the hinges); to crepitate, grate. - 4. tr. to censure, reprove, reproach, upbraid. pr. 340; to chide, abuse; mepe se me nè wo trã; na wokasa me de a, mintié. - 5. to decry, speak ill of; woak. me! - 6. kasá kyèré, a to speak to (cf. kã.. kyere). - b) to instruct, admonish, exhort; cf. tu..fo."
258,ɔ-kásá,"inf. 1. speaking, speech; the peculiar manner of speaking, the particular sound uttered. pr. 534. 2479; cf. osú; okasa nè n'awerefiri, ok. nè ne ntekam' or ok. nè ne ntegyaw, I have forgotten to mention... - 2. language, dialect; okasa a edi aduasã = ok. nyinaa-nyinaa a ewɔ wiase; ok. ahorow bebree wo asase so. pr. 1528. - 3. word, expression, cf. asɛm. - 4. di.. kasa, to fine, mulct, amerce. Wadi no k. ne se: wodi ohene asɛm bi na ohene nè wo adi asɛm na wabu wo fo ná wagyè wo siká. pr. 1304; s. di 56."
258,aŋkása,"self, Ak, ara; cf. m'aŋkása, wo aŋkása, n'aŋkása &c. (meara, woara, onoara, &c.), I myself, thou thyself, &c.; m'aŋkása me dãŋ, my own house; ohene aŋkasa, the king himself. pr. 728. 1192. Gr. § 59."
258,kasá,"a kind of carpet (formerly) used only by the king of Asante, said to come from Marewa."
258,akasá,"a beverage, prepared from maize."
258,ŋká-sá,[kaw nsã] additional payment for not having paid a debt at the set time.
258,akasaá,[‘the little speaker’] a small piece of iron attached to the membrane (the ‘male’ atumpan drum).
258,"kásãá, kásãkasá","a. [very] thin, lean, meagre; syn. kãnyãã."
258,akasa-bebùi,"- bebú [okasa a wode bi bɛ] a proverbial saying, byword, proverb; (wode) àyè ak."
258,ɔ-kasa-bére,"weariness from speaking; fa ok., to grow weary with speaking or admonishing. pr. 3463."
258,a-kasa-bɔ-díŋ,"repeated mentioning of a matter, with indignation or cursing. pr. 1529. [saying"
258,ɔ-kasa-dahɔ,"kasa-tɔmmé, a proverb."
258,akasa-dé,"anye me ak. it was unspeakable or ineffable, I knew not what to say [= okasa a wodi no] yaw nti na ote pa ã ne kũrom'. - akasadí ye no oye ak. (actively), he has the habit of imposing fines. - ɔ-kasadífó, pl. F. a talkative person, “windbag”."
258,ka-sàé,"pl. ŋ-, As. Aky. a bone; fish-bone; syn. dompe, nsɔe. pr. 444."
258,akasàé,"pl. ŋ-, a tinkling instrument; aɔwowa a woafitifi ano de aɔwowa ŋk. ahyehysm' na wəwosow de goru; akasawá."
258,ŋkasàé†,"v. n. a verb. Gram. - ŋk.-nkyerefo, ŋkàsae-bóafó, an adverb. ŋ-mù-daŋ', conjugation."
258,ŋkasàé,"inf. talk, sayings; report, rumour, public talk; misuro hɔ ŋk., I am afraid of its being talked about. ne ŋk. nye de, the contents of speech are disagreeable."
258,kasa-fá,"hoarseness of voice; cf. nne-ɔ-kásafó, Ak. id. = obireku. - ɔ-kàsa-fuá, pl. id. a sentence. Gram."
258,akasa-gùáá,"ŋ-, slander, calumny, babiting; syn. ntwiri; muttering, grumbling; odi no (hɔ) ŋk., he grumbles or mutters against him, gives vent to ill feeling against him, yet not in hearing; he scolds or chides him openly."
259,ŋká-sá,"kàri, red. v. kari. - ɔ-karífó, a eigher."
259,rikari,[nea ɔkarikari sika] a weigher gold dust.
259,"i, v.","[red. kasakasa, g. v.] 1. to speak, lk = kã asem. pr. 1320; ɔkasa dodo, ; talks too much; ɔk. fɛfɛ se! how he talks! me nè no kasa, I am peaking with him; se me(re)kasa yi ; in an instant or moment; k. obi 10, to be interpreter to somebody; ano B; (F. kasa nokwar dabaa, eak the truth always!) - 2. to chirp, atter (of birds); cf. akasanɔm̃. - 3. crack, crackle, (of burning thorns, oes), to creak (of a door on the hinges); crepitate, grate. - 4. tr. to censure, prove, reproach, upbraid. pr. 340; chide, abuse; mepe se me nè wo trã; wokasa me de a, mintié. - 5. to cry, speak ill of; woak. me! - 6. hort; cf. tu..fo."
259,asá kyèrè,"a) to speak to (cf. kã .. ere). - b) to instruct, admonish, hort; cf. tu..fo."
259,sá,"inf. 1. speaking, speech; the pe- liar manner of speaking, the parti- lar sound uttered. pr. 534. 2479; osú; okasa nè n'awerefiri, ɔk. nè ne ekam' or ɔk. nè ne ntegyaw, I have rgotten to mention... - 2. language, alect; okasa a ewɔ wiase; ɔk. ahorow inaa-nyinaa a ewɔ wiase; ɔk. ahorow bree wɔ asase so. pr. 1528. - 3. rd, expression, cf. asɛm. - 4. di.. sa, to fine, mulct, amerce. Wadi no ne se: wodi ohene asɛm bi na ohene wo adi asɛm na wabu wo fɔ ná agyè wo siká. pr. 1304; s. di 56. isa, self, Ak. ara; cf. m'aŋkása, wo kása, n'aŋkása &c. (meara, woara, oara, &c.), I myself, thou thyself, .; m'aŋkása me dán, my own house; ne aŋkása, the king himself. pr. 8. 1192. Gr. § 59."
259,"a, a kind of carpet (formerly) used only the king of Asante, said to come om Marewa.","á, a beverage, prepared from maize. sá, [kaw nsã] additional payment not having paid a debt at the set ne."
259,akasaá,[the little speaker] a small piece of iron attached to the membrane of the ('male') atumpan drum.
259,"kásãá, kásãkasã","a. (very) thin, lean or meagre; syn. kãnyãã."
259,akasa-bebú,"bebú [okasa a wode buu be] a proverbial saying, byword, proverb; (wode) àyè ak."
259,ɔ-kasa-bɛrɛ,"weariness from speaking; fa ɔk., to grow weary with speaking or admonishing. pr. 3463."
259,a-kasa-bɔ-diŋ,"repeated mentioning of a matter, with indignation or cursing. pr. 1529. [saying."
259,ɔ-kasa-dahɔ,"kasa-tɔmmé, a proverbial akasa-dé: anye me ak. it was unspeakable or ineffable, I knew not what to say."
259,ɔ-kásá-dí,"fine, mulct, amercement; pr. 516. 1935. Ezra 7,26; (syn. sikagye); F. loquacity, talkativeness; - ɔkasadi [= okasa a wodi no] yaw nti na oni- pa fi ne kũrom'. - akasadi ye no fe, oye ak. (actively), he has the habit of imposing fines. - ɔ-kasadífó, pl. a-, F. a talkative person, ""windbag""."
259,ka-sàé,"pl. ŋ-, As. Aky. a bone; fish-bone; syn. dompe, nsɔe. pr. 444."
259,akasàé,"pl. ŋ-, a tinkling instrument; aɔwa a woafitifi ano de aɔwa ŋkaa ahyɛhyɛm' na wɔwosow de goru; cf. akasaá."
259,ŋkasaé,"v. n. a verb. Gram. - ŋk.-mù-dàŋ', conjugation."
259,ŋkasaé,"inf. talk, sayings; report, rumour, public talk; misuro bɔ ŋk., I am afraid of its being talked about; ne ŋk. nye dɛ, the contents of his speech are disagreeable."
259,kasa-fã,hoarseness of voice; cf. ˈnne-fã.
259,ɔ-kásafó,Ak. id. & = obireku.
259,ɔ-kàsa-fuá,pl. id. a sentence. Gram.
259,akasa-gũaá,"ŋ-, slander, calumny, backbiting; syn. ntwiri; muttering, grumbling; odi (hɔ) ŋk., he grumbles, mutters against him, gives vent to his ill feeling against him, yet not in his hearing; he scolds or chides him openly without mentioning his name. pr. 2076. 2300."
259,ɔ-kasa-gyéfó,"pl. a-, intercessor, mediator, advocate."
259,ɔ-kásá-(a)gyiraé,accent.
259,ŋkasa-hó,"ŋkasahó-sém, the subject of discourse, topic."
259,kasákasa,"red. v. 1. s. kasa. - 2. to talk much, talk noisily; to chatter. pr. 1531. - 3. to dispute, contend in words, altercate, wrangle."
259,akasákásá,"inf. dispute, contest, altercation, wrangling, quarrel, broil. pr. 952. 2657. 3113; yi ak., to cause, provoke dispute &c., s. yi 31."
259,"kásákasã, kásãã","(very) thin, lean."
259,kasa-kóã,"sú, idiom, dialect."
259,ŋ-kásá-kóã,"[okasa ŋkɔa] the end or aim of a speech, scope, purport, design and tendency, meaning, import."
259,ɔ-kásá-kyèrè,"inf. [kyere kasa] the teaching of a language; instruction in a language, grammar."
259,ɔ-kasa-kyérɛ,"inf. [kasa kyere] admonition, exhortation; syn. afotu. pr. 13."
259,ɔ-kasakyérɛfó,"pl. a-, monitor, exhorter, instructor. pr. 911."
259,ɔ-kasa-mã,inf. (F. Akp.) intercession.
259,ɔ-kasa-máfó,"pl. a-, (F. Akp.) mediator; advocate; s. ɔkasagyefo; interpreter, intercessor. Isa. 43,27."
259,ɔ-kásá-mmàrá,grammar. D. As.
259,a-kasa-mẽé,"-mẽé, inf. lit. satiating with speaking, i.e. talkativeness, loquacity, garrulity. pr. 1530. 2658."
259,kàsampẽre,"As. = sasabonsám, a wild man (satyr, sylvan) of a monstrous size, mentioned in fabulous tales."
259,ŋkasa-aním,"F. rebuke, chiding."
259,ŋkasaním,"pr. 628, = ŋkasae, nnompe, bones."
259,ɔ-kã-saŋ,inf. recantation; cf. anodaŋ'.
259,ŋkã-saŋ-mú,"inf. repetition, (re)iteration in speaking."
259,akasa-nómã,"pl. ŋ-, a kind of sparrow, prop. chatter-bird."
259,ɔ-kasa-nyánsá,"good advice; okyere no k., he gives him a piece of advice. Ps. 16,7."
259,kàsante,[nea wokasa a ɔnte] a disobedient person; syn. seante.
260,Kasanté,"pr. n. formerly given to a nation in the interior, frequently at war with Asante."
260,ɔ-kasa-pá,"a friendly talk; onɛ woŋ kasaa (ɔ)k., he spoke kindly to them. Jer. 52, 32."
260,ɔ-kasa-pɛ́ŋ,paragraph.
260,ɔ-kasa-saŋ-mú,awkward repetition in speaking. Wókásá saŋ mú (= ti mu) pli; gyama wo wɛre afi nsɛm a wo-se bɛkā no anā?
260,ɔ-kasa-síe,"inf. a previous (ly arranged) agreement. pr. 1533. 2 Cor. 6, 16; appointed sign. Judg. 20, 38. — di k., to talk over a matter beforehand, previously; to make a previous agreement; ɔkodi k. ansā-na waba."
260,kasa-sú,"kasa-kōa, idiom, dialect."
260,ɔ-kasa-súa-ti,"ɔwɔ ɔk., he has a faculty or talent for languages."
260,ɔ-kasa-tía,"inf. contradiction, objection, opposition, remonstrance."
260,ɔ-kasa-tɔmmé,"a proverbial saying; phrase, expression."
260,ɔ-kasa-twarɛ́,"[tware kasa] the end of a speech, epilogue; the end of a judicial proceeding; ɔdansefo fre Gyaremfi (a fetish) di nsɛw a, na k. ney."
260,akasawá,"pl. ŋ., a brazen bell hanging inside a drum (kettle-drum) and giving a doleful sound; cf. akasae."
260,ɔ-kasa-wiɛ́,"end of a speech, epilogue."
260,akasa-yé,s. obra 2.
260,kasé,Ak. thorn; s. kasae.
260,kasé,"kasee, message &c."
260,küsé,"kāse-n'ara, akāsedze, F. = kɛsé &c."
260,akásé,"1. the indigo-plant, Indigofera tinctoria. — 2. indigo, s. brū. — 3. indigo colour, blue, dark-blue; cf. bibiri, hoa."
260,kasé,"kaasé, a message, official address or communication. pr. 1281; obɔ (n'anom') k. = amaneé, he delivers his message."
260,kasee-bófo,"bearer of tidings. 2 Sam. 18, 20."
260,kāasé,"privy, necessary-house, W. C.; syn. duasé, duásɔ, tea &c."
260,kásiáw,"pl. a-, bunch, cluster, (of fruits, keys); cf. osíaw. [104, 17."
260,kasídà,"[Heb.] a stork. Deut. 14, 18. Ps."
260,ɔ-kasíe,a certain animal; akekaboa bi; s. odompo.
260,ɔ-kásófó,dictator; cf. okáfó.
260,ŋkā-sram-só,"inf. [kā, sram, so] 1. harrowing. — 2. harrow; cf. Hos. 10, 11."
260,kā-sú,"Ak. a-, manner or way of speaking, reporting or stating a matter. pr. 2878; syn. kābea; yennyā asɛm yi akāsu, Ak."
260,katá,"v. [red. katakata] 1. to cover; often with so (pr. 498), hō, anim; to overspread, veil, envelop, enwrap, infold; cf. dura hō; k. mu, to line or finish the inside of = dura mu; k. ano, to muzzle. Deut. 25, 4; - k. anaŋ hō = gya naŋ. 1 Sam. 24, 4. — k...so sie, to keep covered up (e.g. food). — 2. to cover, conceal, cloak. — 3. to cover, protect, defend. — 4. to extend over; be sufficient for. — 5. to overwhelm; n'asɛm kataa yeŋ de so, his word prevailed over ours. — 6. k. mpā, to cover the back, i.e. to bring up the rear, to be last, make the conclusion (of a procession &c.); - wakata bo agyaw pā, s. pā; - nea ɛk. akyiri ne se), at last, lastly, finally. — 7. əkata n'ano so, he indemnifies her (a dismissed wife). — 8. to be covered &c.; əkata (opɔŋ) sō, it (a cloth) is spread upon (the table); biribi so ŋkatae, nothing is (or was) covered. Mt. 10, 26; osusuw se n'ahintasɛm no so bɛkata (amā no), he thinks that his secret will be hidden, ...will not be revealed."
260,ŋkata-aním,"veil. 2 Cor. 3, 13 f."
260,ŋkata-anó,"a curtain for a door (of a tent). Ex. 26, 36."
260,kata-baákɔ,"-báakɔ, 1. one invested with absolute authority, dictator. — 2. a handsome man or woman. — 3. the fashion of the Asantes of cutting their hair; yi k., to cut the hair in such a fashion."
260,kátaban,"a. hard, syn. dennen; dua k. kokūroo si hō."
260,katabaŋ,"adv. very much; wohyɛe no k. se ónye, they compelled him forcibly to do so."
260,ŋkata-bó,"[ade a skata bo] breast-pla cuirass; cf. adebo. Eph. 6, 14."
260,katàé,"pl. ŋ., the cover of a gun-lo. pr. 2730. 3062."
260,ŋkata-hó,"F. a-, v. n. cover, coveri envelope, integument; F. garme raiment. Ex. 21, 10; cf. ŋkatasó; great 1 Sam. 17, 6."
260,katakata,"red. v., s. kata."
260,katakata-só-mũamũa-só,"wodi asɛm k. (= womfā asɛm no ntó kwaŋ pefee, na wokā no ebí-nè-bí ara) t. muffle or stifle the palaver."
260,ŋkata-kóŋmú,[nea ŋkata kɔŋ mu] man shawl.
260,akátakraam,the groin; onipa a. s. a ahāŋmu pa ara hō. D. As.
260,ɔ-katakyí,"pl. a- [also ɔkwatakyí] gallant; a brave, valiant, gallant, b undaunted, courageous, powerful, m ty man, giant (F. Mt. 12, 28. 3, 27); onipa a ɔye nnam na ne hō deŋ na ɔsō; syn. ɔbɛraŋ, dɔmmanin. 236; sometimes it is put for king is also a nickname of animals (e.g pr. 2547 of the swallow) = bold, nim cf. akatanini."
260,katakyí,"kw., bravery, valour; kw. odii nim, through valour he conque"
260,katamáŋ,"katamánsò, a very large brella of gaudy colours used on fes occasions; cf. kyinii, bamkyinii."
260,akatamásaba,"F. girl, maid, vir Protten, 1760; s. akatasia."
260,ŋkata-mú,v. n. the lining of the in. syn. nsɛm-mú.
260,akátanini,"=ɔkatakyí, used of a tre pr. 1535; ways ne hō ak. agyà [F. katanin-agyaábɛnaā] a onni mfu nanso onni kwaem' = odi amanter adé."
260,akátasia,"akataásia; pl. ŋ., F. girl, n damsel; s. ababaa, obaabasia. Mk."
260,ŋkata-só,"v. n. 1. cover, covering, anim ŋk., veil, Cant. 5, 7. — 2. coat, overcoat, cloak, mantle; aw Ezek. 27, 7. — 3. ne bone so y"
261,ŋkata-bó,"[ade a ŋkata bo] breast-plate, cuirass; cf. adebo. Eph. 6,14."
261,katàe,"pl. ŋ-, the cover of a gun-lock. pr. 2730. 3062."
261,ŋkata-hó,"F. a-, v. n. cover, covering, envelope, integument; F. garment; raiment. Ex. 21,10; cf. ŋkatasó; greaves. 1 Sam. 17,6."
261,katakata,"red. v., s. kata."
261,katakata-só-mũamũa-só,"wódi asɛm no k. (= womfã asɛm no ntó kwaŋmu pefee, na wókã no ebí-nè-bí ara) they muffle or stifle the palaver."
261,ŋkata-kóŋmũ,"[nea ŋkata koŋ mu] mantle, shawl."
261,akátakraam,the groin; onipa a. s. aboa ahãŋmu pa ara hɔ. D. As.
261,ɔ-katakyí(e),"pl. a- [also ɔkwatakyí] a gallant; a brave, valiant, gallant, bold, undaunted, courageous, powerful, mighty man, hero; (F. Mt. 12,28. Mk. 3,27); onipa a oyɛ nnam na ne hɔ ye deŋ na ɔsó; syn. ɔbɛraŋ, dommaniŋ. pr. 236; sometimes it is put for king; it is also a nickname of animals (e. g. in pr. 2547 of the swallow) == bold, nimble; cf. akatanini."
261,katakyí,"kw., bravery, valour; kw. nti odii nim, through valour he conquered."
261,katamáŋ,"[nea ŋkata ɔmaŋ] one who covers the whole nation or world, a mighty ruler, used also as an attribute of God. pr. 1534."
261,"katamáŋ, katamánsò","a very large umbrella of gaudy colours used on festive occasions; cf. kyinii, bamkyinii."
261,akatamasíaba,"F. girl, maid, virgin. Protten, 1760; s. akatasia."
261,ŋkata-mú,v. n. the lining of the inside; syn. nsɛm-mú.
261,akátanini,"== ɔkatakyí, used of a tree in pr. 1535; wayɛ ne hɔ ak. agyáábɛŋ [F. katanin-agyaábɛnaá] a onni mfuwam' nanso onni kwaem' = odi amanterɛnú-adé."
261,akátasia,"akátąásia, pl. ŋ-, F. girl, maid, damsel; s. ababaa, obaabasia, Mk. 6,22."
261,ŋkata-só,"v. n. 1. cover, covering, lid; anim nk., veil. Cant. 5,7. — 2. great coat, overcoat, cloak, mantle; awning. Ezek. 27,7. — 3. ne bone so ŋk., a covering for, or, palliation of, (excuse for. John 15,22) his sin. 1 Pt. 2,16."
261,ŋkata-tíri,"hood, cope; hat."
261,kataw',overwhelming (?) pr. 454; cf. kata 5.
261,akatawíá,"pl. ŋ- [ɛkata aẅia] umbrella, parasol; syn. asɔwia."
261,katé,"v. to harden; k. aním, to harden the face, i.e. to dare, brave, defy; to be obstinate, froward, refractory; ɔkaté or wakáte n'aním; ɔk. n'aním kyerɛ onyamesompa, he has a form of godliness. 2 Tim. 3,5."
261,kátee,"a. 1. hard, of eatables (opp. soft): aduaŋ k. ne aduaŋ a enye de. — 2. hard, of the face or rather the mind or will: wayɛ n'aním k. = denneenneŋ, he has a decided purpose, is firmly determined, inflexible, stubborn; cf. ketee. — 3. difficult to bear or endure, rigorous, unreasonable; n'asɛm yɛ k. = deŋ; ɔnè no di asɛm k. = ayɛye-sɛm, asɛm a enni asɔ, asɛm a okã no baabi a ɛmma."
261,ŋkáté(ɛ),"ground-nut, earth-nut, pea-nut, Arachis hypogaea, the plant and fruit;"
