page,eng,twi
24,gonadotropin,gonad nkwammoa no mu biara
24,gonorrhea,babaso
24,gorilla,akaatia
24,gout,apɔsoyea
24,gradualism,wode nkakrankakra repɛ biribi (nsakrae a ɛba nkakrankakra)
24,graduated cylinder,nsuonsuo susudua
24,grafting,wode dua bi refam dua foforɔ ama no afifiri
24,gram,gram (adeɛ muduro susubea)
24,grana,grana (klorefele akwaa no mu bi)
24,graph,graafo (mfonini a wode bu nkonta)
24,grasshopper,abɛbɛ
24,grassland,ɛsrɛ asase
24,gray matter,adwenem akwaa a ɛkura nkwammoa a ɛboa akwaa ahodoɔ a wɔne adwene no yɛ adwuma
24,green algae,apotobibire
24,green revolution,kuayɔ ho dwumadie a ɛkɔ soro berɛ bi
24,greenhouse effect,mframa ahodoɔ mmoano a ɛma awia ka yɛn na ɛkyere ɛhyew ne ɔhaw a ɛde ba
24,greenhouse gas,mframa biara a ɛtumi kyere nnebɔne a ɛfiri awia mu reba
24,grid,damedame
24,growth,enyini
24,guanine,gwanaen (nkwammoa mu biribi a ɛhyehyɛ nsɛm wɔ DNAanaa RNAmu
24,guard cell (s),nkwammoa mmienu a wɔbue dua stoma san to mu no mu biara
24,gullet,dorobɛn a ɛfiri w’anom kɔsi w’adiditwaa mu
24,gymnosperm,gyemnosopɛm (nnua bi a ɛso aba a enhyɛ bɔtɔ biara mu)
24,gypsy moth,afafrantɔ nua bi a ɔtu anadwo
24,habit,esu/deɛ aka obi hɔ
24,habitat,nkwadeɛ binom atenaeɛ
24,habitat fragmentation,atenaeɛ mu nkyekyɛmu
24,hair follicle,tokuro a nwi firi mu ba
24,half-life,berɛ a awuduro bi di ansa na afiri baabi a wode agu
24,haploid (monoploid),hapolɔdo (biribi a ɛwɔ kromosom dodoɔ a nkwammoa hia)
25,Hardy Weinberg law,"hardy weinberg mmara (nkwammoa mu mmara a ɛkyerɛ sɛ, ɛkuo foforɔ muni bi akɔfra ɔfoforɔ mu a, nsesaeɛ biara mma nkwammoa mu"
25,harm,ɔhawpira
25,harmful,deɛ ɛtumi de ɔhaw ba (nea etumi pira)
25,harmless,deɛ ɔhaw biara nni ho (nea empira)
25,harvesting,ɔtwa
25,hatching,kosua bobɔ
25,Haversian canal,dompe mu akwan a ɛkura mogya ntini
25,hay,ɛsrɛ a wɔahata a wɔde rebɛma mmoa awe
25,hay fever,huraɛnini
25,heart,akoma
25,heart attack,akoma yareɛ
25,heart transplant,akoma a wotu ma obi
25,heart-lung machine,afidie a ɛpia mogya ne ɔsegyen ma nipadua no berɛ a wɔrepae no
25,heart beat cycle,sɛdeɛ akoma bɔ fa
25,helix,helese (adeɛ a ne bɔbea mu apaapae
25,hemoglobin,hɛmoglobin (nkwammoa bi a ɛdi ɔsegyen ho dwuma/nea ɛma mogya yɛ kɔkɔɔ)
25,hemolysis,hɛmolesese (mmɔfra yareɛ a mogya nkwammoa kɔkɔɔ nam so sɛe) (mogya mu nkwammoa kɔkɔɔ a ɛsan kɔ soro a ɛma yare brɛ ase)
25,hemophilia,hɛmofilia (mogyatuo mmorosoɔ a ɛwɔ mmarima mu)
25,heparin,hɛparen (mogya mu nkyene bi a ɛwɔ brɛboɔ ne ahurututuo mu a ɛmma mogya ntwa ntɛm)
25,hepatic artery,mogya ntini a ɛde kɔ brɛboɔ mu
25,hepatic portal circulation,dwuma a brɛboɔ di wɔ mogya a nnuanennuro wom ho ansa na akɔ akoma no mu
25,herb,hahamma
25,herbivore,nkwadeɛ a ɔwe nwura
25,herbivores,nkwadeɛ a ɔwe nwura
25,hereditary,deɛ efiri mogya mu/nea yenya fi awo mu
25,heredity,Kwan a ɛfa so ma esu firi awoɔ ntoatoasoɔ mu kɔ awoɔ ntoatoasoɔ mu (nea/esu a yenya fi awo/awofo hɔ)
25,hermaphrodite,ɔbaabarima
25,heterotroph,nkwadeɛ a ɔnam nkwanneɛ nko ara so na ɛdidi
25,heterotroph hypothesis,nkwadeɛ a ɔnam nkwanneɛ nko ara so na ɛdidi ho adwene susuo
25,heterotrophic,deɛ ɛfa nkwadeɛ a ɔnam nkwanneɛ nko ara so na ɛdidi
25,heterotrophic nutrition,adidie a ɛgyina nkwannaɛ nko ara so
25,heterotrophs,nkwadeɛ ahodoɔ a wɔnam nkwanneɛ nko ara so wɔdidi
25,heterozygous,saegoti a ɛnam nkwammoa mmienu a wɔnsɛ koraa no na ɛbaeɛ
25,heterozygous genotype,bɔbea a efiri saegoti a ɛnam nkwammoa mmienu a wɔnsɛ koraa no na ɛbaeɛ
25,hibernation,worema biribi ada/nkurate
25,high blood pressure,mogya borosoɔ
25,high energy bond,fɔsɔfɔsɔ bi a ɛwɔ kabohaedreti hyeɛ mu a ɛboa ma ahoɔden
25,hindbrain,adwene akwaa a ɛwɔ atikɔ fam
25,hip joint,ɛpa
25,histamine,amino asede bi nipadua no de ba berɛ onii no afa awuduro
25,histidine,amino asede bi a ɛho hia pa ara
25,histology,anatɔme adesua a wɔde makuroskopu na ɛyɛ
26,histone,protein biara a amino asede wom a ɛnane wɔ nsuo mu
26,homeostasis,homiosasese (nipadua mu tebea bi a nsesaeɛ biara mma n’abɔsuo mu)
26,homeowner,fiewura
26,hominid,deɛ ɔka praemeti (moa ahodoɔ a wɔnyinɛn wo na wɔnto kosua)
26,homo sapiens,deɛ ɔka praemeti (moa ahodoɔ a wɔnyinɛn wo na wɔnto kosua a nipa ka ho)
26,homologous chromosome,kromosom a ɛkura nkwammoa korɔ
26,homologous structure,nkwammoa a ɛkura nhyehyɛeɛ baako
26,homozygous,deɛ ɛkura nkwammoa mmienu wɔ hyehyɛbea baako so
26,homozygous genotype,abɔsuo nkwammoa bi a ɛkura nkwammoa mmienu wɔ hyehyɛbea baako so
26,hoofed animal,mmoa ahodoɔ wɔhyɛ mpaboa
26,hookworm,mmoawa bi a n’ano yɛ kɔtɔkorɔ dennen bi a ɔde fam deɛ ɔronom no ho (osonson a ɔtena nsono mu)
26,hormone,hɔmɔn (aduro bi a nipadua no yɛ a ɛboa ma akwaa bi di ne dwuma)
26,host,deɛ aboawa bi te mu/didi ne ho
26,Hot,hyehyɛ/nea ɛyɛ hyew
26,hot water bath,nsuohyeɛ adwareɛ
26,huge,kɛseɛ
26,hull,deɛ ɛkyekyere aduaba bi ho
26,humerus,abasa mu dompe
26,humidity,kusukuukuu
26,hummingbird,anomaa kumaa bi a ɔkura ahosuo fɛfɛ pii a ɔwɔ amerika pa ara
26,humoral immunity,nipadua no fa a ɛko yareɛ no fa bi a ɛde nnuro ma antigyen bi
26,humus,porɔeɛ/asase fa a ɛyɛ nnua ne nhahan a aporɔ
26,hunting,ahayɔ
26,hybrid,nkwadeɛ bi a yeayi afiri nkwadeɛ soronko mmienu mu
26,hybrid vigor,ahoɔden a ɛfiri nkwadeɛ a wɔbɛyi afiri nkwadeɛ mmienu mu ba
26,hybridization,kwan a wɔ yi nkwadeɛ bi firi nkwadeɛ soronko mmienu mu
26,hydra,haedra (ɔwɔ bi a ɔwɔ tire bebree a wɔka ne ho asɛm wɔ greek abakɔsɛm mu/ɔhaw a ɛho dwumadi yɛ den)
26,hydrocarbon,haedrokaabɔn (haedrogyen ne kaabɔn a wɔaka abom)
26,hydrochloric acid,haedrokloreke asede (asede a ano yɛ den na ɛni ahosuo biara a ɛyɛ haedrogyen ne klɔren)
26,hydrogen acceptor,deɛ ɛgye haedrogyen
26,hydrolysis,haedrolysese (prɔe kwan bi a ɛfa mfamyɛ a emu bɛte wɔ haedrogyen ne nsuo ho)
26,hydroponics,haedropɔneke (deɛ ɛfa nsuo mu asetena ho)
26,hydrotropism,haedrotopiisem (nyini a ɛkɔ anaasɛ ɔfiri nsuo ho)
26,hyper parasitism,aboawa anaa parasaete bi renom aboawa anaa parasaete foforɔ
26,hypertension,mogyaborosɔ
26,hyperthyroidism,akwaa bi a ɛwɔ wɔ kɔn ho a ɛma nnuro a ɛde nyini ba a ɛdi dwuma boro so
26,hypertonic solution,nsuo anaa mfraeɛ bi a osumosisi ano yɛ den wom boro so
26,hypocotyl,haepokɔtel (dua aba a ɛrefifiri abaa a ɛwɔ kɔteledɔn no ase pɛɛ)
26,hypo secretion,nipadua no rekyi nsuo anaa biribi nyaa anaasɛ nketenkete sene sɛdeɛ ɛwɔ sɛ ɛba
27,hypothalamus,haepotelamɔso (ɛwɔ adwene/amemene mu)
27,hypothesis,Adwenemususuo (nyansakyere)
27,hypothyroidism,haepotɛɔedisem (menem yare bi)
27,hypotonic solution,nsuo anaa mfraeɛ bi a osumosisi ano wɔ fam wom
27,ibuprofen,ebuprofin (yawduro a ɛtumi nso sa huraeɛ)
27,ICF (intercellular fluid),ICF (nsuo a ɛwɔ nkwammoa mu)
27,identical,deɛ ɛsesɛ
27,identical twin,ntaafɔɔ a wɔsɛ
27,identity,deɛ ɛda obi anaa biribi adi (nea ɛma obi/biribi da nsow/agyiraehyɛde)
27,ileum,eliɔm (nsono ketewa no fa bi)
27,illustrate,yi kyerɛ (yɛ/ma nhwɛso)
27,immigration,Atutena
27,immune,emuun (nipadua no bammɔ)
27,immune response,dwuma a nipadua no di de bɔ ne ho ban
27,immune system,kwan a nipadua no fa bɔ ne ho ban
27,immunity,bammɔ
27,inorganic,(nea nkwa nnim/nea nnipa ayɛ)
27,immunization,Abota (sɛ wɔfa/nom aduru de siw yare bi ano)
27,impact,nsunsuansoo
27,implantation,wode biribi redua biribi mu
27,import,kra
27,importation,worekra
27,imprint,nsohyɛ
27,impulse,nkate/sɛnea wote nka
27,in vitro fertilization,kosua renya barima ho nsuo wɔ abɔnten
27,inappropriate,deɛ ɛmfra/ɛmfata
27,inborn immunity,bammɔ a ɛfiri awoɔ mu
27,inbreeding,abusuawareɛ
27,incidence,asisɛm/nea asi
27,incisors,animse
27,include,ka ho (fa ka ho)
27,incomplete dominance,nkwammoa mmienu a wɔnni wɔn dwuma nwie na ɛtumi de nkwammoa foforɔ koraa ba
27,incomplete protein,protein a ɛnni amino asede a ɛhia no nyinaa (nkanka nnua nnuane)
27,increase,to mu/fa bi ka ho
27,incubation period,berɛ a mmoa de butu kosua so/berɛ a kosua de bobɔ
27,independent (manipulated) variable,variable a ɔnnan ɔfoforɔ
27,independent assortment,asɔɔtomente a ɔde ne ho (berɛ a nkwammoa mu rekyɛ na kromosom ahodoɔ no rekokɔ afa mmienu no mu biara mu)
27,index fossil,dɔteɛ bi a ɛwɔ beaeɛ bi a yɛgyina so kyerɛ dɔte kɔrɔ ɛwɔ hɔ
27,indicate,da no adi/kyerɛ
27,indicator,deɛ ɛda biribi adi (nea ɛkyerɛ sɛnea biribi te)
27,individual,obi/onii (ankorankoro)
27,industrial hazard,mfidudwuma mu ɔhaw
27,industrial melanism,bɔbea mu mɛlanesem (tebea a ɛwɔ nnwumam)
28,industrialization,mfididwuma abuebue (mfiridwuma/nnwumakuw nkɔanim)
28,infantile paralysis,adwenem ne akyibrɛmoo mu yareɛ
28,infection,nsaneeɛ (sɛ obi nya yare mmoawa bi)
28,infectious,deɛ etumi sane
28,infer,gyina deɛ wonim dada so si gyinaeɛ bi
28,inference,woregyina deɛ wonim dada so asi gyinaeɛ bi
28,inferior vena cava,vena cava a ɛgye mogya firi nipadua no fam de kɔ akoma mu
28,infinite,deɛ ɛso pa ara/nea enni awiei
28,inflammation,ahonhono a ɛyɛ ya
28,Inflammatory response,dwuma a nipadua no di fa ahonhono ho
28,influence,nkɛntɛnsoɔ
28,ingestion,Aduanemene/adidi
28,inhibition center,adwenem akwaa a ɛma onipa tumi si biribi ho kwan wɔ nipadua no mu
28,inhalation,woretwe mfram akɔ wo mu
28,inherit,di adeɛ (nea yenya fi awo mu)
28,inheritance,Adidie (nea yenya fi awo mu)
28,innate behavior,suban a ɛfiri mogya mu
28,inorganic compound,kɔmpaondo a ɛfiri deɛ ɛmporɔ mu
28,insect,atutupe/ntutummɛ
28,insecticide (s),atutupe aduro
28,insectivorous plant,dua a ɛwe atutupe
28,insert,fa hyɛ mu
28,Inspect,hwɛ (hwehweɛmu)
28,inspiration,nkuranhyeɛ/nkanyan
28,instinct,deɛ ɛka biribi kyerɛ wo wɔ atenka mu (atenka)
28,insulin,nsolin
28,interaction,nsawɔsoɔ/nkitahodi
28,interbreed (ing),wonam nkwadeɛ akuo soronko mmienu so de ɔba foforɔ reba
28,Intercellular fluid,nsuo a nkwammoa te mu
28,interference,mfeefeemu/nhuahuamu (fa wo ho gyigye mu)
28,interferon,ntafɛrɔn (aduro a nipadua no yɛ de ko tia vaarɔso)
28,internal development,mpuntuo a ɛkɔ so biribi mu
28,internal fertilization,kwan a ɔbarima ho nsuo ne ɔbaa kosua ka bom wɔ nipadua no mu
28,internally,deɛ ɛwɔ biribi mu
28,interneuron,nuurɔn ahodoɔ ntam
28,interphase,nsaamubea
28,interspecific competition,nkwadeɛ akuo ahodoɔ resi adekorɔ ho akan
28,intestinal juice,nsono mu nsuo
28,intestine,nsono
28,intracellular digestion,nneemayam a ɛkɔ so wɔ saetoplasem mu
28,introduce,da adi (fi ase/di kan yɛ)
28,intron,ntrɔn (nuclɔso mu asede bi)
28,invasion,mmɔwuram/ntohyɛsoɔ
28,invasive species,nkwadeɛ a wɔto hyɛ afoforɔ so
28,inversion,woresesa biribi akɔ n’abirabɔ mu
28,invertebrate,nvɛɛtibreti (aboa a ɔnni akyiri dompe)
28,investigation,nhwɛsoɔ/nhwehweɛmu
28,involuntary muscle,ɛnam a ɛboa dwumadie ahodoɔ a yennwene ho
29,involve (ing),wode biribi reka ho
29,iodine,ayodin
29,ion,ayɔn (ion)
29,ionic bond,ayɔn mfameɛ
29,iron,ayɔn (iron)
29,irradiation,eradiehyen (wode obi refa radiehyen mu)
29,irritability,deɛ ɛma obi yɛ biribi wɔ biribi a asi ho
29,islet of Langerhans,Langerhan supɔ ketewa
29,isolated,deɛ ate ne ho
29,isotonic solution,nsuo a emu ahoɔden ne deɛ ɛwɔ mogya mu yɛ pɛ
29,isotope,aesotopu
29,jellyfish,nsunam a ɔtumi ka
29,joint,apɔ so
29,juvenile hormone,atutupɛ mu homon
29,karyotype,kayotaepo (nhwehwɛmu bi a wode kyerɛ kromosom dodoɔ ne wɔn akɛseɛ wɔ nkwammoa bi mu)
29,karyotyping,wode kayotaepo redi dwuma
29,kelp forest,nsuase kwaeɛ
29,keratin,kɛraten
29,kernels,Adwe/aba
29,kidney,saabo
29,kinetic energy,kaenɛteke ahoɔden
29,kingdom (s),aheman
29,Klinefelter's syndrome,Klinefelter yareɛ (mmarima mu yareɛ a ɛma hwowa yɛ ketewa na nan nso yɛ atenten ma nufuo yɛ akɛseɛ)
29,knee joint,kotodwe
29,knee-jerk reflex,nan rekɔ n'anim prɛko pɛ
29,knowledge,nimdeɛ
29,labor,adwuma
29,laboratory,beaeɛ a wɔyɛ nhwehwɛmu
29,labyrinth,labirinf (ahintasem)
29,lack,wohia biribi
29,lactase,Laatesi
29,lacteal,deɛɛsɛ nufusuo
29,lactic acid,laateke asede (asede a ɛwɔ nufusuo a ɛka mu)
29,lactose,nufusuo mu asikyire
29,ladybug,nsonkronsuo bi
29,lake,sutadeɛ
29,Lamarckism,Lamarck adwenemusem (adwenemususuo a ɛkyerɛ sɛ asetena mu nsesaeɛ de nsesaeɛ ba nkwadeɛ ahoɔdoɔ mu)
29,lamella,lamɛla (ɛwɔ mmire abusua mu)
29,lancet,sekan nufanu/bɔha
29,landfill,beaeɛ a wode bɔɔla resi amena (sumina)
29,large intestine,nsono akɛseɛ
30,larva,lava (aboa a ɔnni akyi dompe mmɔfra berɛ mu)
30,larynx,larense (akwaa a wo bo kata so)
30,latitude,Laatitudi
30,law of dominance,nhyɛsoɔ ho mmara
30,law of independent assortment,asɔɔtomɛnte a ɔde ne ho (berɛ a nkwammoa mu rekyɛ na kromosom ahodoɔ no rekɔɔ afa mmienu no mu biara mu) ho mmara
30,law of segregation,kromosom nkyekyɛmu ho mmara
30,law of use and disuse,"mmara a ɛkyerɛ sɛ nkwadeɛ bi de n’akwaa di dwuma a, ɛma no ahoɔden nanso sɛ ɔgyae na ɔmfa nyɛ hwee a, ɛma no yɛ mrɛ."
30,laxative,afaseduro
30,layering,mfefɛho
30,loop of Henle,saabo no fa bi
30,leaf sheath,nwura (nkanka ɛserɛ) fa a ɛkyekyere dua no ho
30,leaflet,Kratasini
30,leaks,deɛ atuo
30,learning,Adesua
30,least,Kumaa
30,legume,adua abusua
30,leguminous plant,adua abusua no mu dua biara
30,lens,anisoboa
30,leopard,ɔsebɔ
30,leucine,lusen (amino asede bi)
30,leukemia,leukemia (mogya mu kokoram)
30,leukocyte,lukosaete (mogya mu nkwammoa a wɔko tia nyarewa)
30,lichen (s),mmatatwene abusua
30,life cycle,ɔbra akwantuo
30,lifespan,nkwatentene
30,ligament,ɛnam a ɛfam dompe ho
30,light microscope,maakurosukopu a ɛkura afidie a yɛde bue mfonini mu yɛ no kɛseɛ
30,light-dependent reaction,fotosentesese dwuma a ɛdi kan (asisɛm ho nneyɛɛ a ɛgyina kanea so)
30,lily,lili (dua a ɛkura nhwiren kɛseɛ)
30,limestone,laemoboɔ (ɛboɔ a yɛde yɛ suminti)
30,limit,anopem
30,limiting factor (s),deɛ ɛma nkwadeɛ bi ano pem
30,limiting nutrient,nnuanennuro a ɛma nkwadeɛ bi ano pem
30,litmus paper,litemɔso krataa
30,linked gene,nkwadeɛ mmienu biara wɔkɔ bom
30,lipase,lipase (aduro a brɛboɔ de yam sradeɛ)
30,lipid,sradeɛ
30,lipid bilayer,sradeɛnam molekusi mminenu
30,lithosphere,asase ani
30,liver,brɛboɔ
30,livestock,ayɛmmoa
30,lizard,koterɛ
30,lobster,apɔɔfee (mmɔnkɔ)
30,lock,to mu
30,lockjaw,apantan a aka mu
30,locomotion,anamɔntuo
31,log,duasini
31,logging,Nnuabuo
31,logistic growth,akadeɛ nkɔanim
31,longitudinal muscle,ɛnam tenten bi a ɛwɔ yafunu mu
31,louse,edwie
31,lubricating oil,nku a ɛmma biribi mu nkyere
31,luminescent,luminisɛnte (kanea a ɛmfiri ɔhyew adeɛ bi mu)
31,lung,ahurututuo
31,Luteinizing hormone (LH),lutein nkwammoa (LH)
31,lymph,lemfo (nsuo a ɛko tia yareboa)
31,lymph gland,akwaa a ɛyɛ lemfo
31,lymph node,baabi a lemfo firi
31,lymph vessel,lemfo ntini (dorobɛn a ɛde lemfo nante
31,lymphatic system,lemfo dwumadie
31,lymphocyte,lemfosaete (lemfo nkwammoa no bi)
31,lysosome,laesosom
31,macroevolution,nsesaɛ a emu yɛ den
31,macromolecule,molekuli kɛseɛ
31,maggot,mmoawa/gɔgɔme
31,magnification,mfonini kɛseyɛ
31,maintaining,worema no ayɛ deɛ eteɛ
31,malaria,atiridii
31,malathion,malatayɔn (mmommoa aduro)
31,malfunction,asɛe/ɛnyɛ adwuma
31,malignant,yareɛ a agye nsam
31,malnutrition,deɛ ɔnnidi yie
31,maltase,nkwammoa bi a odidi wɔ maatosi so yɛ no glukosu
31,maltose,maatosi (asikyire a ɛtumi ka)
31,mammal (s),mamaa (aboa a ɔwo na ɔnto kosua)
31,mammary gland,akwaa a ɛma nufusuo
31,manage,Kora (toto nneɛma)
31,manageable,deɛ yetumi kora
31,mane,kɔn akyi nwi
31,manipulated (independent) variable,ɔfa a yetumi sesa mu
31,manufacturing,woreyɛ biribi
31,marine,ɛpoo mu adeɛ
31,marine biome,ɛpo atenaeɛ
31,marrow,ɛkɔ/dompe mu kɔ/hon
31,marsupial,Masupia (beae/kotoku a mmoa kora/turu wɔn mma wom)
31,mass,maase (dodoɔ mu/emu duro)
31,mass extinction,ɔdodoɔ asehyeɛ
31,mass number,dodoɔ nɔma
31,mate,yɔnkoɔ/ɔhokafo
31,material,adeɛ
31,maternal immunity,awosuo mu bammɔ/bammɔ a ɛfiri awosuo mu
31,melting,deɛ ɛrenane
32,measles,Ananse/ntoburo
32,measurement,susudua
32,mechanism,kwan
32,medulla oblongata,medulla oblongata (adwene/amemene fa bi)
32,meiosis,mayosese (nkwammoa mu nkyɛmu)
32,melanin,mɛlanin (deɛ ɛma akwaa binom ahosuo)
32,melanocyte cell,mɛlanin nkwammoa
32,melt (ing),nane
32,membrane,honam ketewa bi
32,Mendelism,Mendel adwenemusɛm (nsɛm a ɛfa mendel mmara ho)
32,meninges,mɛninnyise (honam a ɛkata adwene ne brɛmoo no so)
32,meningitis,mɛninnyaetese (yare a ɛka meninges/ahonhon)
32,meniscus,mɛnisikusi (biribi a ɛhyɛ nnompe abien ntam)
32,menopause,menopɔso (bra twa)
32,menstrual cycle,afikyirekɔ/brayɛ ho nnabuo
32,menstruation,afikyirekɔ/brayɛ
32,mention,bɔ so
32,mesentery,mesɛntri (biribi a ɛboa nsono ketewa no)
32,mesoderm,mesodɛm
32,mesophyll,mɛsofele
32,mesophyte,Mesofaete (nwura a etaa fifi wɔ beae a nsu wɔ)
32,messenger RNA (mRNA),ɔsomafoɔ rna (mrna) (RNA/mRNA)
32,metabolic,mɛtabɔleke (nsakrae a ɛkɔ so wɔ abɔde mu)
32,metabolic waste,deɛ ɛnyɛ a ɛfiri mɛtabɔleke mu ba
32,metabolism,kwan a nipadua no fa so yam aduane (dwumadi ahorow a ɛkɔ so wɔ nipadua no mu)
32,metal,dadeɛ
32,metamorphic rock,botan mu bɔbea nsesaeɛ
32,metaphase,mɛtafesi (nkwammoa mu nkyɛmu ho nsɛm no bi)
32,metastasis,gyinabea nsesaeɛ (sɛ yare bi/kokoram trɛw kɔ nipadua no afa ahorow)
32,method,ɔkwan
32,methylene blue,mɛtelen bluu (yɛtumi de sosɔ sayanade awuduro ano)
32,metric ruler,mɛtreke susudua
32,metric system,mɛtreke dwumadie
32,microbe (s),maekrobu (nkwadeɛ a afidie nko ara na wode hunu wɔn)
32,microclimate,beaeɛ kumaa bi wiem tebea
32,micro dissection,wode afidie rehwehwɛ biribi mu
32,microfilament,maekrofelamɛnyte
32,micrometer,susudua
32,micronucleus,nuklɔso nketewa
32,microorganism,mmoawa
32,microscope,Maakurosukopu (afiri a wode hwɛ nneɛma nketenkete a aniwa ntumi nhu)
32,microscopic,deɛ ɛfa maakurosukopu ho (nea wode makroskop na ehu)
32,microtubule,nkwammoa mu dorobɛn kumaa bi
32,midbrain,adwene nkyɛmu atitire mmiɛnsa no mfimfini
32,migration,atekɔtena (batatu/atutena)
32,milk,nufusuo
33,milk tooth,mmɔfraberɛm se
33,milligram,milligram
33,milliliter,mililita
33,millimeter,milimita
33,mimicry,asuasua
33,mineral,agudie
33,mitochondria,mitokɔndria (ɛwɔ sɛl mu)
33,mitochondrion,mitokɔndriɔn (ɛwɔ sɛl mu)
33,mitosis,Maetosese (sɛl mu nkyekyɛmu)
33,mitotic cell division,nkwammoa mu nkyɛmu
33,mixture,mfraeɛ
33,model,sɛso
33,model,nhwɛso
33,modification,nsakraeɛ
33,molar,dodom se
33,mold,nwene
33,mold,ye
33,molecular,molekula
33,molecular formula,molekuli kwan
33,molecule (s),molekusi
33,Mollusca,molusuka
33,mollusk,molɔso (nwa abusua)
33,Monera,monɛra
33,monocotyledon,aduaba a ɛkura kɔteledɔn baako
33,monocycle,Sakre a ne tae yɛ baako
33,monohybrid cross,wode nkwadeɛ kuo baako mufɔɔ repɛ nkwadee foforɔ
33,monomer,monoma
33,monoploid,monoplɔede
33,monosaccharide,monosakaraede
33,monoxide,monɔɔsaede
33,morphine,mɔɔfem (yaw aduru)
33,morphology,mɔfɔlɔgye (sɛnea nnua ne mmoa te ho adesua)
33,mortality,owuo anaa awufɔɔ dodɔɔ
33,morula,morula
33,mosaic,abɔɔ a wɔde asiesie baako/deɛ ɛfa mose ho
33,mosquito,ntontom
33,moss (es),mɔɔso (afifide)
33,moth,mɔt (afafantɔ nua a ɔtu anadwo
33,motile,deɛ ɛtumi tu anamɔn
33,motility,deɛ ɔno ara tumi tu anamɔn
33,motor nerve,nɛɛvo a ɛgye nsɛm firi adwenem kɔ honam mu
33,motor neuron,nɛɛvo nkwammoa a ɛkyere deɛ asi honam no mu
33,movement,anamɔntuo
33,mucous membrane,honam a ɛyɛ amaman bɔ ne ho ban
33,mucus,amaman
33,multicellular,deɛ ɛkura nkwammoa pii
33,multiple allele (s),nkwammoa baako a ɛgu mu ahodɔɔ pii
33,multiple birth,ntaawɔ
33,multiple-gene inheritance,deɛ n'awɔɔ firi nkwammoa ahodɔɔ a wɔfiri nkwadeɛ ahodɔɔ mu
33,multiple,mmɔhommɔho/ahorowyɛ
34,multiply,bɔ ho
34,mumps,mɔmpo (nsanyare bi)
34,muscle,ɛnam
34,muscle contraction,ɛnam a emu twetwe wo
34,muscle fatigue,honam mu brɛ
34,muscular,deɛ wabɔ
34,muscular system,wo nam dwumadie
34,mushroom,mmire
34,mussel,musele (po/nsu nwaw)
34,mutagen,Aduro/biribi a ɛboa nkwadeɛ nnanemu
34,mutagenic agent,aduro a ɛboa nkwadeɛ nnanemu
34,mutant,nkwadeɛ a ne mu adane
34,mutate (d),dane mu
34,mutation,nnanemu
34,mutualism,deɛ efa nnanemu ho (abusuabɔ a ɛda abɔde abien a ɛsono ntam a wɔn nyinaa nya so mfaso)
34,mycelia,maeselia
34,mycelium,maeselium
34,myelin sheath,maelen hyiiti
34,myofibril,mayofaabrele
34,myopia,Mayopia (ani a enhu ade a ɛwɔ akyiri)
34,narcotic drug,adubɔne
34,nasal cavity,hwenem
34,natural immunity,awoɔ mu anaasɛ mogya mu bammɔ
34,natural selection,wu a nkwadeɛ bi fa bi bɛwu ama ebinom nso anya nkwa wɔ atenaeɛ korɔ mu
34,naturally,sɛdeɛ yɛbɔɔ no/sɛnea ete
34,nature and nurture controversy,abɔdeɛ ne nteteɛ akyinnyegyeɛ
34,nearby,deɛ ɛbɛn
34,nearsightedness,ani-so-wisiwisiyɛ (ani a enhu ade a ɛwɔ akyiri)
34,nectar,borɔhene (nsu fremfrem a ɛwɔ nhwiren/aduaba mu)
34,negative feedback,mmuaeɛ bɔne
34,negative,deɛ ɛnyɛ
34,nematode,mmoawa
34,nephron,nɛfrɔn (drobɛn a nsufi a efi asaabo mu fa mu)
34,nerve,nɛɛvo
34,nerve cell (neuron),nɛɛve nkwammoa
34,nerve cord,nɛɛvo brɛmo
34,nerve fiber,nɛɛvo ahoma
34,nerve impulse,nɛɛvo mpopoɛ
34,nerve net,nɛɛvo hyehyɛbea
34,nervous system,nɛɛvo dwumadie
34,neural plate,nɛɛvo pleeti
34,neurohormone (neurotransmitter),nurohɔmɔn
34,neuromuscular junction,nuromaskula ahyɛɛ so
34,neuron,nuurɔn
35,neurotransmitter,nuurɔn asomafoɔ
35,neutral,damusa
35,neutralization,worema biribi ada mu saa
35,neutron,nuutrɔn
35,niche (s),Nihye (beae/gyinabea/gyinapɛn)
35,nicotine,Nikotin (aduru bi a ɛwɔ tawa mu)
35,night blindness,dɛe ɔnhunu adeɛ papa anadwo
35,nitrification,wode naetrogyen regu biribi mu
35,nitrifying bacteria,mmoawa a wɔde naetrogyen gu biribi mu
35,nitrogen cycle,naetrogyen dwumadie
35,nitrogen fixation,wode naetrogyen reka biribi ho
35,nitrogen-fixing bacteria,mmoawa a wɔde naetrogyen ka biribi ho
35,nitrogenous,dɛe naetrogyen wom
35,nitrogenous waste,naetrogyen a ɛnyɛ
35,nocturnal,anadwoberɛ (anadwo)
35,node,pɔ so/aba
35,nodule,Nodule
35,noise pollution,dede hunu
35,non-communicable,yare a ɛnsan
35,nondisjunction,kromosom a ne mu antumi ankyɛ nkwammoa nkyɛmuberɛm
35,no placental mammal,aboa a ɔnni awoɔ akyi adeɛ
35,nonrenewable resources,akadeɛ a wontumi mfa nni dwuma mprenu
35,nonvascular plant,brayofita nnua
35,noradrenaline,nɔradrenaline
35,nostril,hwenem kwan
